"MES","STME01","STME02","STME03","STME04","STME05","STME06","STME07","STME08","STME09","STME10","STME11","STME12","STME13","STME14"
2007-06-01,"7.95","15.72012","10.55547","10.55547","6.3740000000000005E-2","10.55547","10.55547","6.37615","1.1434","10.55547","2.54148","4.0752800000000002","1.4880000000000001E-2","2.4782999999999999"
2007-07-01,"7.87","15.73066","10.638730000000001","10.638730000000001","6.5250000000000002E-2","10.638730000000001","10.638730000000001","6.4537599999999999","1.1566099999999999","10.638730000000001","2.4854099999999999","4.1422299999999996","1.485E-2","2.4573100000000001"
2007-08-01,"7.81","15.511520000000001","10.504519999999999","10.504519999999999","6.6530000000000006E-2","10.504519999999999","10.504519999999999","6.4036","1.1187100000000001","10.504519999999999","2.4427699999999999","3.90083","1.4710000000000001E-2","2.4356300000000002"
2007-09-01,"7.81","15.63292","10.911250000000001","10.911250000000001","6.6710000000000005E-2","10.911250000000001","10.911250000000001","6.5703699999999996","1.18336","10.911250000000001","2.4485899999999998","4.1754699999999998","1.507E-2","2.49031"
2007-10-01,"7.77","15.86054","11.069739999999999","11.069739999999999","6.6909999999999997E-2","11.069739999999999","11.069739999999999","6.6189200000000001","1.2035","11.069739999999999","2.4358900000000001","4.38035","1.5509999999999999E-2","2.5553900000000001"
2007-11-01,"7.73","15.7258","11.247719999999999","11.247719999999999","6.9459999999999994E-2","11.247719999999999","11.247719999999999","6.8210300000000004","1.19763","11.247719999999999","2.4233799999999999","4.26877","1.5010000000000001E-2","2.5458400000000001"
2007-12-01,"7.67","15.0884","11.14038","11.14038","6.7229999999999998E-2","11.14038","11.14038","6.7139699999999998","1.1817299999999999","11.14038","2.4035600000000001","4.2511400000000004","1.52E-2","2.5275500000000002"
2008-01-01,"7.63","14.99044","11.202360000000001","11.202360000000001","7.0699999999999999E-2","11.202360000000001","11.14038","6.9487399999999999","1.18882","11.202360000000001","2.3855499999999998","4.2327199999999996","1.617E-2","2.5655899999999998"
2008-02-01,"7.59","14.920909999999999","11.39822","11.39822","7.1080000000000004E-2","11.39822","11.39822","7.1326499999999999","1.21709","11.39822","2.3732600000000001","4.4866400000000004","1.6449999999999999E-2","2.5920999999999998"
2008-03-01,"7.5","14.75779","11.689069999999999","11.689069999999999","7.4569999999999997E-2","11.689069999999999","11.689069999999999","7.4349400000000001","1.2430699999999999","11.689069999999999","2.340103","4.2431200000000002","1.6789999999999999E-2","2.6948300000000001"
2008-04-01,"7.4","14.37914","11.363989999999999","11.363989999999999","7.016E-2","11.363989999999999","11.363989999999999","7.0339099999999997","1.21411","11.363989999999999","2.3068399999999998","4.2797700000000001","1.5820000000000001E-2","2.5515599999999998"
2008-05-01,"7.31","14.25465","11.189220000000001","11.189220000000001","6.8360000000000004E-2","11.189220000000001","11.189220000000001","6.8699399999999997","1.20025","11.189220000000001","2.31833","4.40238","1.5010000000000001E-2","2.53775"
2008-06-01,"7.22","14.20392","11.24465","11.24465","6.7080000000000001E-2","11.24465","11.24465","6.9920499999999999","1.1915","11.24465","2.35372","4.4629700000000003","1.366E-2","2.4009399999999999"
2008-07-01,"7.14","13.94943","10.96659","10.96659","6.5129999999999993E-2","10.96659","10.96659","6.7165999999999997","1.1617200000000001","10.96659","2.3262700000000001","4.5070399999999999","1.387E-2","2.48895"
2008-08-01,"7.11","12.82098","10.310639999999999","10.310639999999999","6.4019999999999994E-2","10.310639999999999","10.310639999999999","6.3877100000000002","1.0942400000000001","10.310639999999999","2.3162099999999999","4.2942900000000002","1.362E-2","2.3714499999999998"
2008-09-01,"7.09","12.63283","10.08338","10.08338","6.7119999999999999E-2","10.08338","10.08338","6.4177299999999997","1.03101","10.08338","2.24146","3.5601500000000001","1.268E-2","2.3428900000000001"
2008-10-01,"7.07","11.416119999999999","8.9827700000000004","8.9827700000000004","7.0540000000000005E-2","8.9827700000000004","8.9827700000000004","6.1049300000000004","0.91491","8.9827700000000004","2.0587800000000001","3.31121","1.039E-2","2.2567599999999999"
2008-11-01,"7.07","10.73282","8.9897200000000002","8.9897200000000002","7.3080000000000006E-2","8.9897200000000002","8.9897200000000002","5.80253","0.87404000000000004","8.9897200000000002","2.0795699999999999","3.0215700000000001","1.0529999999999999E-2","2.2527499999999998"
2008-12-01,"7.07","10.23495","9.8017199999999995","9.8017199999999995","7.6999999999999999E-2","9.8017199999999995","9.8017199999999995","6.5252999999999997","0.87548999999999999","9.8017199999999995","2.02616","2.9459","1.108E-2","2.2319"
2009-01-01,"7.07","9.9909700000000008","9.0420800000000003","9.0420800000000003","7.7539999999999998E-2","9.0420800000000003","9.0420800000000003","6.0561299999999996","0.85463999999999996","9.0420800000000003","1.99986","3.0390199999999998","1.137E-2","2.2004700000000001"
2009-02-01,"7.07","9.9693900000000006","8.8847500000000004","8.8847500000000004","7.0849999999999996E-2","8.8847500000000004","8.8847500000000004","5.9823199999999996","0.77671999999999997","8.8847500000000004","1.9593","2.95452","1.1690000000000001E-2","2.1486999999999998"
2009-03-01,"7.07","9.9372699999999998","9.1953700000000005","9.1953700000000005","7.1690000000000004E-2","9.1953700000000005","9.1953700000000005","6.0663600000000004","0.83911000000000002","9.1953700000000005","1.8755500000000001","2.9891100000000002","1.1950000000000001E-2","2.1981799999999998"
2009-04-01,"7.07","10.29725","9.2347199999999994","9.2347199999999994","7.1499999999999994E-2","9.2347199999999994","9.2347199999999994","6.1288200000000002","0.86436000000000002","9.2347199999999994","1.87164","3.1962899999999999","1.191E-2","2.31515"
2009-05-01,"7.07","10.29725","9.2347199999999994","9.2347199999999994","7.1499999999999994E-2","9.2347199999999994","9.2347199999999994","6.1288200000000002","0.86436000000000002","9.2347199999999994","1.87164","3.1962899999999999","1.191E-2","2.31515"
2009-06-01,"7.07","11.54298","9.8109599999999997","9.8109599999999997","7.2569999999999996E-2","9.8109599999999997","9.8109599999999997","6.4346399999999999","0.90712000000000004","9.8109599999999997","1.8396600000000001","3.5535800000000002","1.315E-2","2.3226399999999998"
2009-07-01,"7.07","11.489330000000001","9.8044700000000002","9.8044700000000002","7.3010000000000005E-2","9.8044700000000002","9.8044700000000002","6.4059600000000003","0.93838999999999995","9.8044700000000002","1.8193900000000001","3.71258","1.286E-2","2.3353999999999999"
2009-08-01,"7.07","11.34643","9.9691100000000006","9.9691100000000006","7.4469999999999995E-2","9.9691100000000006","9.9691100000000006","6.5773299999999999","0.98096000000000005","9.9691100000000006","1.80968","3.70302","1.2659999999999999E-2","2.37398"
2009-09-01,"7.07","11.11767","10.156940000000001","10.156940000000001","7.7280000000000001E-2","10.156940000000001","10.156940000000001","6.7217700000000002","0.99365999999999999","10.156940000000001","1.81515","3.89222","1.272E-2","2.4130199999999999"
2009-10-01,"7.07","11.52238","10.335419999999999","10.335419999999999","7.6189999999999994E-2","10.335419999999999","10.335419999999999","6.8405100000000001","0.99948999999999999","10.335419999999999","1.82237","4.0196100000000001","1.312E-2","2.41072"
2009-11-01,"7.07","11.48554","10.42399","10.42399","1.82935","10.42399","10.42399","6.9222400000000004","0.99822","10.42399","1.82935","4.0005699999999997","1.413E-2","2.4146899999999998"
2009-12-01,"7.07","11.20021","9.9908300000000008","9.9908300000000008","7.5359999999999996E-2","9.9908300000000008","9.9908300000000008","6.7211800000000004","0.97241999999999995","9.9908300000000008","1.8329599999999999","4.0051699999999997","1.374E-2","2.41343"
2010-01-01,"7.07","11.24085","9.7426700000000004","9.7426700000000004","7.7520000000000006E-2","9.7426700000000004","9.7426700000000004","6.6293800000000003","0.94938999999999996","9.7426700000000004","1.8245100000000001","3.72329","1.321E-2","2.4366400000000001"
2010-02-01,"7.07","10.62646","9.4414999999999996","9.4414999999999996","7.8189999999999996E-2","9.4414999999999996","9.4414999999999996","6.4523900000000003","0.96792999999999996","9.4414999999999996","1.8060499999999999","3.81176","1.315E-2","2.4464700000000001"
2010-03-01,"7.07","10.50189","9.3500599999999991","9.3500599999999991","7.5120000000000006E-2","9.3500599999999991","9.3500599999999991","6.5335599999999996","0.95775999999999994","9.3500599999999991","1.79894","3.88496","1.3259999999999999E-2","2.4537900000000001"
2010-04-01,"7.07","10.679209999999999","9.2300799999999992","9.2300799999999992","7.4090000000000003E-2","9.2300799999999992","9.2300799999999992","6.4377899999999997","0.96128000000000002","9.2300799999999992","1.79565","4.0347299999999997","1.342E-2","2.4512"
2010-05-01,"7.07","10.080410000000001","8.5504700000000007","8.5504700000000007","7.6600000000000001E-2","8.5504700000000007","8.5504700000000007","6.01152","0.88758000000000004","8.5504700000000007","1.77806","3.83304","1.316E-2","2.4494799999999999"
2010-06-01,"7.07","10.5068","8.4967900000000007","8.4967900000000007","7.8729999999999994E-2","8.4967900000000007","8.4967900000000007","6.0445650000000004","0.89141999999999999","8.4967900000000007","1.7730900000000001","3.8450899999999999","1.278E-2","2.4681299999999999"
2010-07-01,"7.07","10.885350000000001","9.1206499999999995","9.1206499999999995","8.0210000000000004E-2","9.1206499999999995","9.1206499999999995","6.6940099999999996","0.96553999999999995","9.1206499999999995","1.7703800000000001","3.9471099999999999","1.3310000000000001E-2","2.4694400000000001"
2010-08-01,"7.07","10.7758","8.82714","8.82714","8.2460000000000006E-2","8.82714","8.82714","6.7910599999999999","0.93989999999999996","8.82714","1.7648900000000001","3.9587699999999999","1.393E-2","2.4910700000000001"
2010-09-01,"7.07","11.0008","9.4991500000000002","9.4991500000000002","8.3320000000000005E-2","9.4991500000000002","9.4991500000000002","7.1375200000000003","1.0376700000000001","9.4991500000000002","1.7567299999999999","4.0909800000000001","1.435E-2","2.5012099999999999"
2010-10-01,"7.07","11.112","9.7095500000000001","9.7095500000000001","8.6019999999999999E-2","9.7095500000000001","9.7095500000000001","7.0887399999999996","1.03485","9.7095500000000001","1.76126","4.0888200000000001","1.4239999999999999E-2","2.4888400000000002"
2010-11-01,"7.06","10.83353","9.1290700000000005","9.1290700000000005","8.2619999999999999E-2","9.1290700000000005","9.1290700000000005","6.95791","0.99485000000000001","9.1290700000000005","1.74817","4.0513399999999997","1.4290000000000001E-2","2.4606699999999999"
2010-12-01,"7.04","10.69519","9.2208799999999993","9.2208799999999993","8.5110000000000005E-2","9.2208799999999993","9.2208799999999993","7.4160399999999997","1.0281199999999999","9.2208799999999993","1.7457400000000001","4.1808500000000004","1.4829999999999999E-2","2.4728300000000001"
2011-01-01,"7.04","11.007490000000001","9.4464199999999998","9.4464199999999998","8.4440000000000001E-2","9.4464199999999998","9.4464199999999998","7.3666","1.06335","9.4464199999999998","1.73522","4.1228499999999997","1.4330000000000001E-2","2.5031599999999998"
2011-02-01,"7.02","11.13973","9.5094100000000008","9.5094100000000008","8.4690000000000001E-2","9.5094100000000008","9.5094100000000008","7.4516799999999996","1.0763100000000001","9.5094100000000008","1.7180200000000001","4.1611500000000001","1.457E-2","2.4923500000000001"
2011-03-01,"7","11.096819999999999","9.7464499999999994","9.7464499999999994","8.3229999999999998E-2","9.7464499999999994","9.7464499999999994","7.5078300000000002","1.0906199999999999","9.7464499999999994","1.70716","4.2385400000000004","1.4319999999999999E-2","2.4577"
2011-04-01,"6.99","11.46251","10.211790000000001","10.211790000000001","8.455E-2","10.211790000000001","10.211790000000001","7.8867200000000004","1.1460600000000001","10.211790000000001","1.68852","4.37127","1.495E-2","2.4419400000000002"
2011-05-01,"6.99","11.34605","9.8382199999999997","9.8382199999999997","8.5120000000000001E-2","9.8382199999999997","9.8382199999999997","8.0799299999999992","1.1069100000000001","9.8382199999999997","1.6863900000000001","4.3361400000000003","1.474E-2","2.48414"
2011-06-01,"6.98","11.04635","9.92441","9.92441","8.5050000000000001E-2","9.92441","9.92441","8.2391299999999994","1.0825800000000001","9.92441","1.6747799999999999","4.3862699999999997","1.465E-2","2.49864"
2011-07-01,"6.97","11.22714","9.8278999999999996","9.8278999999999996","8.8359999999999994E-2","9.8278999999999996","9.8278999999999996","8.5715400000000006","1.08385","9.8278999999999996","1.6596200000000001","4.3777499999999998","1.5049999999999999E-2","2.5077600000000002"
2011-08-01,"6.97","11.20078","9.9288900000000009","9.9288900000000009","8.9620000000000005E-2","9.9288900000000009","9.9288900000000009","8.3803000000000001","1.0825499999999999","9.9288900000000009","1.6376599999999999","4.3264699999999996","1.478E-2","2.5164800000000001"
2011-09-01,"6.97","10.728339999999999","9.3346199999999993","9.3346199999999993","8.9480000000000004E-2","9.3346199999999993","9.3346199999999993","7.6534899999999997","1.00926","9.3346199999999993","1.63367","3.72539","1.34E-2","2.4796999999999998"
2011-10-01,"6.97","11.08386","9.7294999999999998","9.7294999999999998","9.0679999999999997E-2","9.7294999999999998","9.7294999999999998","7.9702999999999999","1.0781499999999999","9.7294999999999998","1.6218999999999999","4.1088500000000003","1.3990000000000001E-2","2.5381"
2011-11-01,"6.96","10.70721","9.1454500000000003","9.1454500000000003","8.8029999999999997E-2","9.1454500000000003","9.1454500000000003","7.4538500000000001","0.99643999999999999","9.1454500000000003","1.60382","3.7173500000000002","1.307E-2","2.5325299999999999"
2011-12-01,"6.96","10.565060000000001","8.8811800000000005","8.8811800000000005","8.8359999999999994E-2","8.8811800000000005","9.1454500000000003","7.2884099999999998","0.99390999999999996","8.8811800000000005","1.5947","3.6746400000000001","1.319E-2","2.5498099999999999"
2012-01-01,"6.96","10.765510000000001","9.0025099999999991","9.0025099999999991","8.9929999999999996E-2","9.0025099999999991","9.0025099999999991","7.4686199999999996","1.01505","9.0025099999999991","1.5823799999999999","3.9184299999999999","1.3990000000000001E-2","2.5494300000000001"
2012-02-01,"6.96","10.90014","9.2323400000000007","9.2323400000000007","8.5180000000000006E-2","9.2323400000000007","9.2323400000000007","7.6613800000000003","1.0468999999999999","9.2323400000000007","1.5750200000000001","4.0368399999999998","1.439E-2","2.5567000000000002"
2012-03-01,"6.96","10.94204","9.1212499999999999","9.1212499999999999","8.3210000000000006E-2","9.1212499999999999","9.1212499999999999","7.5658099999999999","1.02867","9.1212499999999999","1.5677300000000001","3.75901","1.401E-2","2.56996"
2012-04-01,"6.96","11.159190000000001","9.0933200000000003","9.0933200000000003","8.5349999999999995E-2","9.0933200000000003","9.0933200000000003","7.56982","1.02078","9.0933200000000003","1.5537099999999999","3.6369400000000001","1.4189999999999999E-2","2.6019299999999999"
2012-05-01,"6.96","10.620839999999999","8.4862099999999998","8.4862099999999998","8.6739999999999998E-2","8.4862099999999998","8.4862099999999998","7.0671400000000002","0.94435000000000002","8.4862099999999998","1.5345899999999999","3.4042500000000002","1.325E-2","2.5355799999999999"
2012-06-01,"6.96","10.643409999999999","8.5377500000000008","8.5377500000000008","8.634E-2","8.5377500000000008","8.5377500000000008","7.1087300000000004","0.97391000000000005","8.5377500000000008","1.5164800000000001","3.3029999999999999","1.346E-2","2.5743499999999999"
2012-07-01,"6.96","10.77566","8.4060400000000008","8.4060400000000008","8.7749999999999995E-2","8.4060400000000008","8.4060400000000008","6.99871","1.0100800000000001","8.4060400000000008","1.4997","3.3652500000000001","1.421E-2","2.6103499999999999"
2012-08-01,"6.96","10.83095","8.5803600000000007","8.5803600000000007","8.7230000000000002E-2","8.5803600000000007","8.5803600000000007","7.1447200000000004","1.0262","8.5803600000000007","1.48108","3.3532899999999999","1.426E-2","2.6268400000000001"
2012-09-01,"6.96","11.138350000000001","8.8590400000000002","8.8590400000000002","8.838E-2","8.8590400000000002","8.8590400000000002","7.3200700000000003","1.0505500000000001","8.8590400000000002","1.4622999999999999","3.37765","1.456E-2","2.64202"
2012-10-01,"6.96","11.02788","8.89039","8.89039","8.6169999999999997E-2","8.89039","8.89039","7.3558599999999998","1.0318400000000001","8.89039","1.4405300000000001","3.3780999999999999","1.431E-2","2.64405"
2012-11-01,"6.96","11.002409999999999","8.8998399999999993","8.8998399999999993","8.3529999999999993E-2","8.8998399999999993","8.8998399999999993","7.3925599999999996","1.02854","8.8998399999999993","1.4198500000000001","3.2686899999999999","1.4319999999999999E-2","2.6589100000000001"
2012-12-01,"6.96","11.002409999999999","8.8998399999999993","8.8998399999999993","8.3529999999999993E-2","8.8998399999999993","8.8998399999999993","7.3925599999999996","1.02854","8.8998399999999993","1.4198500000000001","3.2686899999999999","1.4319999999999999E-2","2.6589100000000001"
2013-01-01,"6.96","10.83797","9.3104099999999992","9.3104099999999992","7.5240000000000001E-2","9.3104099999999992","9.3104099999999992","7.52738","1.0809599999999999","9.3104099999999992","1.3779300000000001","3.4493999999999998","1.456E-2","2.6728999999999998"
2013-02-01,"6.96","10.395670000000001","9.0034500000000008","9.0034500000000008","7.4359999999999996E-2","9.0034500000000008","9.0034500000000008","7.3665200000000004","1.0653699999999999","9.0034500000000008","1.3609800000000001","3.47641","1.4500000000000001E-2","2.6573699999999998"
2013-03-01,"6.96","10.377739999999999","8.7622900000000001","8.7622900000000001","7.2650000000000006E-2","8.7622900000000001","8.7622900000000001","7.1894900000000002","1.0518099999999999","8.7622900000000001","1.33952","3.4137","1.452E-2","2.6491600000000002"
2013-04-01,"6.96","10.63203","8.9867000000000008","8.9867000000000008","7.0180000000000006E-2","8.9867000000000008","8.9867000000000008","7.3217100000000004","1.04874","8.9867000000000008","1.3244499999999999","3.42204","1.4540000000000001E-2","2.5982400000000001"
2013-05-01,"6.96","10.37696","8.8743999999999996","8.8743999999999996","6.7849999999999994E-2","8.8743999999999996","8.8743999999999996","7.1289800000000003","1.03094","8.8743999999999996","1.3003499999999999","3.25088","1.3990000000000001E-2","2.5468700000000002"
2013-06-01,"6.96","10.46977","8.9461499999999994","8.9461499999999994","6.9800000000000001E-2","8.9461499999999994","8.9461499999999994","7.2615600000000002","1.01827","8.9461499999999994","1.2759199999999999","3.1247199999999999","1.3599999999999999E-2","2.4672900000000002"
2013-07-01,"6.96","10.45509","9.0977800000000002","9.0977800000000002","7.0000000000000007E-2","9.0977800000000002","9.0977800000000002","7.3774499999999996","1.0465899999999999","9.0977800000000002","1.2474799999999999","3.0082399999999998","1.3310000000000001E-2","2.4636399999999998"
2013-08-01,"6.96","10.63945","9.0856100000000009","9.0856100000000009","6.9830000000000003E-2","9.0856100000000009","9.0856100000000009","7.3706399999999999","1.0423100000000001","9.0856100000000009","1.2118599999999999","2.8818700000000002","1.3440000000000001E-2","2.4421499999999998"
2013-09-01,"6.96","11.073980000000001","9.2747799999999998","9.2747799999999998","6.9849999999999995E-2","9.2747799999999998","9.2747799999999998","7.5721600000000002","1.0668899999999999","9.2747799999999998","1.18492","3.0434399999999999","1.363E-2","2.4660700000000002"
2013-10-01,"6.96","11.000640000000001","9.4219100000000005","9.4219100000000005","6.9570000000000007E-2","9.4219100000000005","9.4219100000000005","7.6275599999999999","1.0720799999999999","9.4219100000000005","1.1616899999999999","3.13185","1.353E-2","2.4852799999999999"
2013-11-01,"6.96","11.208970000000001","9.3314299999999992","9.3314299999999992","6.7089999999999997E-2","9.3314299999999992","9.3314299999999992","7.5739200000000002","1.0480100000000001","9.3314299999999992","1.1203700000000001","2.96","1.298E-2","2.4491299999999998"
2013-12-01,"6.96","11.332100000000001","9.4679500000000001","9.4679500000000001","6.5259999999999999E-2","9.4679500000000001","9.4679500000000001","7.7301000000000002","1.0701700000000001","9.4679500000000001","1.0522","2.9072100000000001","1.3050000000000001E-2","2.4508800000000002"
2014-01-01,"6.96","11.30334","9.2961500000000008","9.2961500000000008","6.6780000000000006E-2","9.2961500000000008","9.2961500000000008","7.5931199999999999","1.0521499999999999","9.2961500000000008","0.85560000000000003","2.8472400000000002","1.2529999999999999E-2","2.4347799999999999"
2014-02-01,"6.96","11.4444","9.4026700000000005","9.4026700000000005","6.719E-2","9.4026700000000005","9.4026700000000005","7.7214900000000002","1.05244","9.4026700000000005","0.87112999999999996","2.9541599999999999","1.221E-2","2.45044"
2014-03-01,"6.96","11.417160000000001","9.4361700000000006","9.4361700000000006","6.6710000000000005E-2","9.4361700000000006","9.4361700000000006","7.7365500000000003","1.0553699999999999","9.4361700000000006","0.85740000000000005","3.0386500000000001","1.247E-2","2.4421499999999998"
2014-04-01,"6.96","11.54299","9.4740900000000003","9.4740900000000003","6.6869999999999999E-2","9.4740900000000003","9.4740900000000003","7.7646600000000001","1.0445899999999999","9.4740900000000003","0.85736999999999997","3.0724","1.221E-2","2.4430200000000002"
2014-05-01,"6.96","11.468310000000001","9.3333300000000001","9.3333300000000001","6.7419999999999994E-2","9.3333300000000001","9.3333300000000001","7.6415800000000003","1.0323","9.3333300000000001","0.84958999999999996","3.0851600000000001","1.2489999999999999E-2","2.48142"
2014-06-01,"6.96","11.683160000000001","9.3621200000000009","9.3621200000000009","6.7659999999999998E-2","9.3621200000000009","9.3621200000000009","7.6999899999999997","1.01867","9.3621200000000009","0.84352000000000005","3.1231800000000001","1.244E-2","2.4539399999999998"
2014-07-01,"6.96","11.600379999999999","9.1877099999999992","9.1877099999999992","6.6689999999999999E-2","9.1877099999999992","9.1877099999999992","7.5478300000000003","0.99641000000000002","9.1877099999999992","0.83653999999999995","3.05829","1.1990000000000001E-2","2.45966"
2014-08-01,"6.96","11.37815","9.0440500000000004","9.0440500000000004","6.6159999999999997E-2","9.0440500000000004","9.0440500000000004","7.4976000000000003","0.98395999999999995","9.0440500000000004","0.81598999999999999","3.0593599999999999","1.1560000000000001E-2","2.4125200000000002"
2014-09-01,"6.96","11.14324","8.7053600000000007","8.7053600000000007","6.2670000000000003E-2","8.7053600000000007","8.7053600000000007","7.2117899999999997","0.94713999999999998","8.7053600000000007","0.80932000000000004","2.7936100000000001","1.1390000000000001E-2","2.3691900000000001"
2014-10-01,"6.96","10.97512","8.6499299999999995","8.6499299999999995","6.2780000000000002E-2","8.6499299999999995","8.6499299999999995","7.1749799999999997","0.93391999999999997","8.6499299999999995","0.80696999999999997","2.8551799999999998","1.189E-2","2.35093"
2014-11-01,"6.96","10.79448","8.5549999999999997","8.5549999999999997","5.8229999999999997E-2","8.5549999999999997","8.5549999999999997","7.1164800000000001","0.92220000000000002","8.5549999999999997","0.80498000000000003","2.7112500000000002","1.141E-2","2.3545600000000002"
2014-12-01,"6.96","10.67272","8.3380899999999993","8.3380899999999993","5.738E-2","8.3380899999999993","8.3380899999999993","6.9344799999999998","0.88554999999999995","8.3380899999999993","0.80223","2.5813000000000001","1.132E-2","2.2916300000000001"
2015-01-01,"6.96","10.332100000000001","7.7630800000000004","7.7630800000000004","5.7939999999999998E-2","7.7630800000000004","7.7630800000000004","7.4220699999999997","0.82887","7.7630800000000004","0.79412000000000005","2.6340499999999998","1.093E-2","2.2543500000000001"
2015-02-01,"6.96","10.56474","7.6793899999999997","7.6793899999999997","5.7450000000000001E-2","7.6793899999999997","7.6793899999999997","7.1951499999999999","0.81674999999999998","7.6793899999999997","0.78666000000000003","2.37296","1.11E-2","2.21827"
2015-03-01,"6.96","10.15424","7.4259300000000001","7.4259300000000001","5.7079999999999999E-2","7.4259300000000001","7.4259300000000001","7.0889699999999998","0.79796999999999996","7.4259300000000001","0.7782","2.1263399999999999","1.094E-2","2.21462"
2015-04-01,"6.96","10.584300000000001","7.6241700000000003","7.6241700000000003","5.765E-2","7.6241700000000003","7.6241700000000003","7.2963199999999997","0.82267999999999997","7.6241700000000003","0.77066999999999997","2.3266900000000001","1.128E-2","2.1983700000000002"
2015-05-01,"6.96","10.500540000000001","7.5076099999999997","7.5076099999999997","5.5309999999999998E-2","7.5076099999999997","7.5076099999999997","7.2661800000000003","0.80940999999999996","7.5076099999999997","0.76337999999999995","2.1681400000000002","1.111E-2","2.1732900000000002"
2015-06-01,"6.96","10.789389999999999","7.7051800000000004","7.7051800000000004","5.5980000000000002E-2","7.7051800000000004","7.7051800000000004","7.40421","0.83431999999999995","7.7051800000000004","0.75544999999999995","2.1999900000000001","1.072E-2","2.1585899999999998"
2015-07-01,"6.96","10.7057","7.49932","7.49932","5.5259999999999997E-2","7.49932","7.49932","7.0772700000000004","0.79537000000000002","7.49932","0.74695999999999996","2.0354899999999998","1.018E-2","2.14778"
2015-08-01,"6.96","10.56376","7.6743199999999998","7.6743199999999998","5.6529999999999997E-2","7.6743199999999998","7.6743199999999998","7.1302399999999997","0.81086999999999998","7.6743199999999998","0.73848999999999998","1.9133199999999999","9.9100000000000004E-3","2.1264699999999999"
2015-09-01,"6.96","10.39425","7.7168000000000001","7.7168000000000001","5.7290000000000001E-2","7.7168000000000001","7.7168000000000001","7.0576100000000004","0.81813999999999998","7.7168000000000001","0.72862000000000005","1.68936","9.75E-3","2.1208800000000001"
2015-10-01,"6.96","10.50681","7.5295300000000003","7.5295300000000003","5.6649999999999999E-2","7.5295300000000003","7.5295300000000003","6.9306900000000002","0.80440999999999996","7.5295300000000003","0.71906000000000003","1.78182","9.9600000000000001E-3","2.0863700000000001"
2015-11-01,"6.96","10.31672","7.2695699999999999","7.2695699999999999","5.5840000000000001E-2","7.2695699999999999","7.2695699999999999","6.6614899999999997","0.78500000000000003","7.2695699999999999","0.70911000000000002","1.79023","9.6399999999999993E-3","2.0337999999999998"
2015-12-01,"6.96","10.17276","7.4917800000000003","7.4917800000000003","5.6890000000000003E-2","7.4917800000000003","7.4917800000000003","6.9433199999999999","0.81481999999999999","7.4917800000000003","0.52856999999999998","1.73193","9.6900000000000007E-3","2.0116700000000001"
