"MES","SIBC01","SIBC02","SIBC03","SIBC04","SIBC05","SIBC06","SIBC07","SIBC08","SIBC09","SIBC10","SIBC11"
2011-02-01,"10357.057849199999","10356.281866089999","1601.78690876","8481.6422536499995","258.92276993000002","13.92993375",,"-0.77598310999999998",,,"-0.77598310999999998"
2011-03-01,"10485.878748720001","10484.918573250001","1616.1064934599999","8594.1001029800009","260.69213931000002","14.0198375",,"-0.96017547000000003",,,"-0.96017547000000003"
2011-04-01,"10751.951136629999","10750.23714607","1745.8581750200001","8722.6052905100005","267.39910929000001","14.374571250000001",,"-1.7139905600000001",,,"-1.7139905600000001"
2011-05-01,"10676.727810830002","10676.652227940001","1747.1862725000001","8652.5123259800002","262.81593196","14.1376975",,"-7.558289E-2",,,"-7.558289E-2"
2011-06-01,"10751.344519570001","10751.169712020001","1715.02962211","8758.3181260300007","263.64601513000002","14.17594875",,"-0.17480755000000001",,,"-0.17480755000000001"
2011-07-01,"11036.82011115","11036.681222290001","1835.8797978699999","8922.1217415299998","264.46654789000002","14.213134999999999",,"-0.13888886",,,"-0.13888886"
2011-08-01,"11632.064383749997","11635.347368579998","2505.0160033900002","8850.7267444099998","265.33060327999999","14.274017499999999",,"3.2829848300000002",,,"3.2829848300000002"
2011-09-01,"11408.14459765","11407.93050971","2205.7087203599999","8929.6921657999992","258.62036855000002","13.909255",,"-0.21408794",,,"-0.21408794"
2011-10-01,"11902.656831819999","11902.830347699999","2375.1531864399999","9249.9091768399994","263.59483406999999","14.17315035",,"0.17351588000000001",,,"0.17351588000000001"
2011-11-01,"12114.738891749999","12114.557580589999","2342.5807302799999","9501.7743362599995","256.40623779999999","13.79627625",,"-0.18131116",,,"-0.18131116"
2011-12-01,"12018.54813094","12019.02021972","2109.0745178400002","9643.9050474600008","252.45835442000001","13.5823",,"0.47208877999999999",,,"0.47208877999999999"
2012-01-01,"12488.937556829998","12489.130134359999","2357.6283523699999","9862.4791971199993","255.28923237000001","13.733352500000001",,"0.19257753",,,"0.19257753"
2012-02-01,"12739.118477209999","12738.807432579999","2431.01826067","10037.55794269","256.43255671999998","13.7986725",,"-0.31104462999999999",,,"-0.31104462999999999"
2012-03-01,"12746.650737850001","12745.59046293","2263.7204029599998","10213.29509829","254.86246542999999","13.712496249999999",,"-1.0602749199999999",,,"-1.0602749199999999"
2012-04-01,"12573.122362330001","12573.153383070001","2258.1000113","10045.933051440001","255.38155408","13.738766249999999",,"3.1020740000000002E-2",,,"3.1020740000000002E-2"
2012-05-01,"12421.877112569999","12422.030162049999","2133.0736883899999","10026.23712347","249.30407769000001","13.4152725",,"0.15304947999999999",,,"0.15304947999999999"
2012-06-01,"12439.75889637","12438.352775580001","2122.8251904399999","10052.95385747","249.16715267000001","13.406575",,"-1.4061207899999999",,,"-1.4061207899999999"
2012-07-01,"12747.98702941","12747.304303880001","2211.9321375999998","10273.265025860001","248.72541541999999","13.381724999999999",,"-0.68272553000000002",,,"-0.68272553000000002"
2012-08-01,"13063.699514190001","13063.635038320001","2261.4427270199999","10537.965686510001","250.73378478999999","13.492839999999999",,"-6.4475870000000005E-2",,,"-6.4475870000000005E-2"
2012-09-01,"13419.256989970001","13419.067519140001","2429.6469162899998","10721.79225319","253.96262465999999","13.665725",,"-0.18947083000000001",,,"-0.18947083000000001"
2012-10-01,"13771.751817390001","13771.92355711","2340.24424933","11163.52916081","254.49826697","13.65188",,"0.17173972000000001",,,"0.17173972000000001"
2012-11-01,"13925.79272886","13925.483233050001","2365.1330404099999","11292.886778190001","253.84472694999999","13.6186875",,"-0.30949580999999998",,,"-0.30949580999999998"
2012-12-01,"13926.720477209999","13926.64467643","2267.3212601200003","11391.4242313","254.25902001","13.640165000000001",,"-7.5800779999999998E-2",,,"-7.5800779999999998E-2"
2013-01-01,"14048.995955720002","14048.688740480002","2297.8525424499999","11482.27308506","254.88984421999999","13.67326875",,"-0.30721524",,,"-0.30721524"
2013-02-01,"14100.61848741","14100.81260202","2189.9290937599999","11646.93824709","250.50584867000001","13.4394125",,"0.19411460999999999",,,"0.19411460999999999"
2013-03-01,"14187.67693077","14188.539946589999","2206.3410038799998","11721.394449179999","247.52598477999999","13.27850875",,"0.86301581999999999",,,"0.86301581999999999"
2013-04-01,"14206.26248781","14206.01689101","2023.0442261000001","11919.874077429999","249.70408248000001","13.394504999999999",,"-0.2455968",,,"-0.2455968"
2013-05-01,"14007.629278639999","14007.127825739999","1912.5623362900001","11834.187454199999","247.12002775000002","13.2580075",,"-0.50145289999999998",,,"-0.50145289999999998"
2013-06-01,"13951.702912229999","13951.055037249998","1647.23481692","12041.702930519999","248.77141981","13.34587",,"-0.64787497999999999",,,"-0.64787497999999999"
2013-07-01,"14310.633028509998","14310.563134019998","1818.08400985","12228.43159382","250.60421285000001","13.443317499999999",,"-6.9894490000000004E-2",,,"-6.9894490000000004E-2"
2013-08-01,"14401.291727409998","14401.384651249999","1928.24495271","12208.86648216","250.81703013000001","13.45618625",,"9.2923839999999994E-2",,,"9.2923839999999994E-2"
2013-09-01,"14517.55248541","14516.47277722","1829.47136576","12419.849562019999","253.54975819000001","13.602091250000001",,"-1.0797081900000001",,,"-1.0797081900000001"
