"MES","STCP01","STCP02","STCP03","STCP04","STCP05","STCP06","STCP07","STCP08","STCP09","STCP10","STCP11","STCP12","STCP13","STCP14","STCP15","STCP16","STCP17","STCP18","STCP19","STCP20","STCP21","STCP22","STCP23","STCP24","STCP25"
2014-06-01,"8.1255000000000006","12.100000000000001","-3.9745000000000008","6.86","6.96","6.91","6.9013504619347712","6.9683561827886953","6.9348533223617332","4.1350461934770877E-2","8.3561827886953211E-3","2.4853322361733099E-2","2.2348600000000003","2.2354699999999998","2.2351650000000003","553.06333333333339","2.7940612244898002","2.7953061224489799","2.7946836734693901","2.7890952380952401","2.7908412698412701","2.7899682539682553","4.9659863945601401E-3","4.4648526077097905E-3","4.7154195011347433E-3"
2014-07-01,"8.1606000000000005","12.649999999999999","-4.4893999999999981","6.86","6.96","6.91","6.8841488170421039","6.9693748211380706","6.9267618190900873","2.4148817042103587E-2","9.3748211380706437E-3","1.6761819090087116E-2","2.2240217391304351","2.2246478260869567","2.2243347826086959","558.20818181818163","2.7858163265306102","2.78722448979592","2.7865204081632653","2.7884841269841298","2.7899047619047601","2.789194444444445","-2.6678004535196642E-3","-2.6802721088401427E-3","-2.6740362811796814E-3"
2014-08-01,"8.3163999999999998","14","-5.6836000000000002","6.86","6.96","6.91","6.8835977001684565","6.9695127637494814","6.9265552319589689","2.3597700168456193E-2","9.512763749481401E-3","1.6555231958968797E-2","2.2674238095238088","2.2680285714285713","2.2677261904761901","579.04999999999995","2.8142380952381001","2.8156190476190499","2.8149285714285748","2.8101587301587299","2.8118571428571402","2.8110079365079352","4.0793650793702341E-3","3.7619047619097401E-3","3.920634920639543E-3"
2014-09-01,"8.4192772727272729","15.649999999999999","-7.2307227272727257","6.86","6.96","6.91","6.8913026608691972","6.9682734653457672","6.9297880631074822","3.1302660869196863E-2","8.273465345767228E-3","1.9788063107482046E-2","2.3322545454545458","2.3328681818181818","2.3325613636363638","593.47","2.86421428571429","2.86564285714286","2.864928571428575","2.8602803030302999","2.86316666666667","2.8617234848484849","3.9339826839901448E-3","2.4761904761900766E-3","3.2050865800901107E-3"
2014-10-01,"8.4803136363636362","14.23","-5.7496863636363642","6.86","6.96","6.91","6.8899821159826331","6.9691321299075044","6.9295571229450683","2.9982115982632784E-2","9.1321299075044493E-3","1.9557122945068173E-2","2.4476434782608694","2.4482608695652175","2.4479521739130434","589.98","2.9061688311688298","2.9074285714285701","2.9067987012987002","2.9101439393939401","2.9116212121212102","2.9108825757575749","-3.9751082251102687E-3","-4.1926406926400261E-3","-4.0838744588747034E-3"
2014-11-01,"8.5140222222222217","13.05","-4.535977777777779","6.86","6.96","6.91","6.9013720206799274","6.9691530881286585","6.935262554404293","4.1372020679927068E-2","9.1530881286585597E-3","2.5262554404292814E-2","2.5477300000000001","2.5483649999999995","2.5480475","592.45950000000005","2.92482142857143","2.92605714285714","2.925439285714285","2.9310083333333301","2.9324833333333298","2.9317458333333297","-6.1869047619000916E-3","-6.4261904761897526E-3","-6.3065476190447001E-3"
2014-12-01,"8.5495052631578936","13.75","-5.2004947368421064","6.86","6.96","6.91","6.9100742489184874","6.9695576428725863","6.9398159458955373","5.0074248918487108E-2","9.5576428725863138E-3","2.9815945895537155E-2","2.6387363636363639","2.6393636363636364","2.6390500000000001","612.91899999999998","2.9613197278911563","2.9632857142857145","2.9623027210884354","2.9604682539682541","2.962111111111112","2.9612896825396833","8.5147392290219059E-4","1.1746031746024954E-3","1.013038548752121E-3"
2015-01-01,"8.7260000000000009","13.55","-4.8239999999999998","6.86","6.96","6.91","6.9081443485928187","6.9688537459573521","6.9384990472750854","4.8144348592818353E-2","8.8537459573521105E-3","2.8499047275085232E-2","2.6336190476190473","2.6342285714285718","2.6339238095238096","620.90952380952388","3.0056857142857099","3.0072999999999999","3.0064928571428551","3.01214166666667","3.01373333333333","3.0129375","-6.4559523809601949E-3","-6.4333333333301823E-3","-6.4446428571449665E-3"
2015-02-01,"8.7256","12.98","-4.2544000000000004","6.86","6.96","6.91","6.9206646665224234","6.969231625116306","6.9116902367111184","-6.5778250913455238E-3","9.958298513582875E-3","1.6902367111182315E-3","2.8776999999999999","2.8782000000000001","2.8779500000000002","617.66999999999996","3.0910000000000002","3.0950000000000002","3.093","3.0950000000000002","3.097","3.0960000000000001","-4.0000000000000036E-3","-1.9999999999997797E-3","-3.0000000000001137E-3"
2015-03-01,"8.8189999999999991","12.57","-3.7510000000000012","6.86","6.96","6.91","6.9161524326371318","6.9695474393217856","6.9404478323100101","5.217380347271483E-2","8.7218611473041108E-3","3.0447832310009915E-2","3.2073999999999998","3.2080000000000002","3.2077","626.87","3.0939999999999999","3.097","3.0954999999999999","3.0939999999999999","3.0950000000000002","3.0945","0","1.9999999999997797E-3","9.9999999999988987E-4"
2015-04-01,"8.8984000000000005","12.649999999999999","-3.751599999999998","6.86","6.96","6.91","6.9322730947237332","6.9696651513882646","6.9382884131258695","4.6941773084569149E-2","9.635053167169616E-3","2.8288413125869383E-2","2.9929999999999999","2.9935999999999998","2.9932999999999996","606.82000000000005","3.1240000000000001","3.1269999999999998","3.1254999999999997","3.133","3.1339999999999999","3.1334999999999997","-8.999999999999897E-3","-7.0000000000001172E-3","-8.0000000000000071E-3"
2015-05-01,"8.9863","12.600000000000001","-3.6137000000000015","6.86","6.96","6.91","6.9166052892341305","6.9693958436064705","6.9574139835176965","8.5432123428922147E-2","9.3958436064704998E-3","4.7413983517696323E-2","3.1783000000000001","3.1789000000000001","3.1786000000000003","617.45000000000005","3.1549999999999998","3.1579999999999999","3.1564999999999999","3.16","3.161","3.1604999999999999","-5.0000000000003375E-3","-3.0000000000001137E-3","-4.0000000000000036E-3"
2015-06-01,"9.0391600000000007","13.350000000000001","-4.3108400000000007","6.86","6.96","6.91","6.9177233617956331","6.9696563563258094","6.9360499999999998","3.7099999999999689E-2","1.499999999999968E-2","2.6049999999999685E-2","3.1111238095238098","3.1117380952380946","3.1114309523809522","632.14","3.16","3.1619999999999999","3.161","3.1620476190476201","3.1636190476190502","3.1628333333333352","-2.047619047619964E-3","-1.6190476190502956E-3","-1.8333333333351298E-3"
2015-07-01,"9.1416400000000007","14.835000000000001","-5.6933600000000002","6.86","6.96","6.91","6.9096987335362172","6.9697433893190635","6.9368396742236058","3.6580515173521455E-2","1.7098833273689884E-2","2.683967422360567E-2","3.2225087000000001","3.2231434800000001","3.2228260899999999","651.66999999999996","3.1796000000000002","3.1930000000000001","3.1863000000000001","3.1840000000000002","3.1859999999999999","3.1850000000000001","-4.3999999999999595E-3","7.0000000000001172E-3","1.3000000000000789E-3"
2015-08-01,"9.2432649999999974","15.395","-6.1517350000000022","6.86","6.96","6.91","6.9106431000505708","6.9694059408441316","6.9400245204473512","5.0643100050570489E-2","9.4059408441315995E-3","3.0024520447351044E-2","3.513695238095238","3.5143047619047616","3.5139999999999998","688.11571428571426","3.2366999999999999","3.24","3.2383500000000001","3.2515000000000001","3.2536","3.2525500000000003","-1.4800000000000146E-2","-1.3599999999999834E-2","-1.4200000000000212E-2"
2015-09-01,"9.3652363636363631","15.914999999999999","-6.549763636363636","6.86","6.96","6.91","6.9283715968903348","6.9692386476783454","6.9488051222843401","6.8371596890334452E-2","9.2386476783454796E-3","3.8805122284339966E-2","3.9058095238095234","3.9064571428571431","3.906133333333333","691.72904761904749","3.2167272727272729","3.2204999999999999","3.2186136363636364","3.2220151515151501","3.2238939393939394","3.2229545454545447","-5.287878787877176E-3","-3.3939393939395046E-3","-4.3409090909083403E-3"
2015-10-01,"9.4895999999999994","15.675000000000001","-6.1854000000000013","6.86","6.96","6.91","6.9287267022621899","6.9687785766784884","6.9487526394703387","6.8726702262189576E-2","8.77857667848847E-3","3.8752639470338579E-2","3.8795047619047618","3.8801380952380962","3.8798214285714288","685.3142857142858","3.2464499999999994","3.2503000000000006","3.2483750000000002","3.2438833333333337","3.2465750000000009","3.2452291666666673","2.5666666666657179E-3","3.7249999999997563E-3","3.1458333333329591E-3"
2015-11-01,"9.6306799999999999","14.664999999999999","-5.0343199999999992","6.86","6.96","6.91","6.9133717981343432","6.9694298973991788","6.9414008477667615","5.3371798134342896E-2","9.429897399178877E-3","3.1400847766760887E-2","3.7758000000000003","3.7764600000000002","3.7761300000000002","704.00238095238092","3.3347619047619044","3.3385238095238101","3.3366428571428575","3.3375238095238093","3.3377142857142865","3.3376190476190479","-2.7619047619049653E-3","8.0952380952359348E-4","-9.7619047619046384E-4"
2015-12-01,"13.005000000000001","14.245000000000001","-1.2400000000000002","6.86","6.96","6.91","6.9289765482785972","6.9682128046856278","6.9485946764821129","6.8976548278596894E-2","8.2128046856277948E-3","3.8594676482112344E-2","3.8704954545454551","3.8711363636363618","3.8708159090909087","704.23800000000006","3.3802380952380955","3.3850952380952379","3.3826666666666667","3.3813809523809524","3.3831904761904763","3.3822857142857146","-1.1428571428568901E-3","1.9047619047616315E-3","3.8095238095214867E-4"
