"MES","SEMI01","SEMI02","SEMI03","SEMI04","SEMI05","SEMI06","SEMI07","SEMI08","SEMI09"
2009-10-01,"283.1325099712181","359.97020437934026","829.14949000913759","476.24065035463542","168.30205379677216","530.05383998777143","336.7083699988537","328.43872763893967","282.88564782448498"
2009-11-01,"282.88598674671817","355.58342556303847","796.28732860268474","494.11261773205973","187.24363556286755","543.28565333673498","345.08899955511276","359.72353253936865","227.84257838749602"
2009-12-01,"283.36750012326524","361.47574136965204","857.31873588398832","504.67089192445474","197.1494618980914","584.37898683704077","362.57363679021449","389.20147698169478","76.613632639660352"
2010-01-01,"309.69263859691767","355.14840219341886","810.7471523604969","528.63956281805679","216.02422322564902","612.02974427812421","355.9562870204839","397.55220052406401","345.94135866596912"
2010-02-01,"323.32007274537045","361.54631621661764","934.23528381403742","481.49070461490459","203.60431285320578","629.8767477723901","342.00139489579897","391.34210450470721","105.36680152179989"
2010-03-01,"322.3815282609666","361.47580921020221","888.68408185548697","480.15742439586023","196.8987132676294","627.3145673518892","332.38527845818788","399.09949838452013","59.611193383075701"
2010-04-01,"340.63761101470885","361.47253874490991","904.68526530852466","486.97688308924319","201.68057123549821","652.98146007817786","351.00337266454085","406.92721898965186",
2010-05-01,"342.7583969435675","361.4743192981893","1145.3725949453042","458.45245452479958","199.85900256428059","643.01822126275385","366.05519525862411","419.6440279012844","215.39962178871554"
2010-06-01,"323.92317114009705","361.47544587437903","1127.8256887618666","371.07514101148928","163.74989809206136","581.02645351658941","365.80039327627884","434.0287349806303",
2010-07-01,"332.64760491619916","361.51459235083757","1174.3147476293","382.94496977311445","156.78030566896567","289.72054688520018","368.45391541169573","437.803530281853","174.54278187307088"
2010-08-01,"358.48512589329408","361.70572143485009","1220.4655823481878","431.18269069418767","169.2663148932516","600.82305126867413","363.05365969711158","425.35238709713076","194.10970681396134"
2010-09-01,"397.02304354008413","361.60374544802346","1277.1161730566182","448.20926486442977","181.07967421771772","629.93218387206844","376.78979196556503","446.52177020813969","225.70254363240682"
2010-10-01,"459.80352434289824","361.67065740974181","1325.6586601194049","484.28049748189852","193.0196658774525","671.89248482066557","428.19760865955618","470.4898562527469","166.33422742184379"
2010-11-01,"498.86621661044842","372.90360961309426","1390.2371519422809","539.18514294920192","212.83172494494363","714.26525746858954","495.45183953480426","486.90916775681046","64.825510807902873"
2010-12-01,"484.76614926966704","371.91847802914265","1546.8898868867557","503.5176998768456","196.45013707264889","722.24625876154607","547.7726448828746","493.92044128478301","193.16899878487959"
