"MES","SEMQ01","SEMQ02","SEMQ03","SEMQ04","SEMQ05","SEMQ06","SEMQ07","SEMQ08","SEMQ09","SEMQ10","SEMQ11"
2006-05-01,"126.04607514699556","172.01109677419356","314.45445303867405","231.21558287461775","125.2920289187341","11.53097409326425","129.25818181818184","68.225999999999999","62.181818181818194","80.826801304287486","120.65901681304253"
2006-06-01,"130.2132063674172","207.80808870967741","197.36104419889503","125.38429235474005","125.04044533257209","11.528922279792747","121.53805194805197","57.4572","894.68181818181824","82.821309907034831","116.11275099106453"
2006-07-01,"123.03628223146423","206.15070967741937","438.58944198895028","165.21144954128442","112.29206115688214","26.918113989637309","121.05187012987014","61.102800000000002","280.35000000000002","111.32378354377688","118.18833182496083"
2006-08-01,"148.31582073712889","304.39952419354836","207.00428729281771","99.071329663608566","135.15742984418671","37.8160103626943","95.610181818181815","59.287199999999999","572.44772727272732","108.84611072568337","129.10349420657482"
2006-09-01,"116.52971891581814","244.57412903225807","200.08188397790056","81.963779816513764","101.70778638907515","43.077979274611401","82.465064935064945","59.081999999999994","1164.5454545454545","3677.755119952823","979.41247356948907"
2006-10-01,"134.42758554424205","203.1527419354839","342.71594475138124","163.03995474006118","130.03149491797728","54.009512953367889","105.52088311688311","46.562400000000004","784.15909090909099","127.66121992507284","133.43917920740336"
2006-11-01,"110.5815746450595","202.04225806451612","160.33854143646408","66.668935779816522","102.73648574975603","119.44140932642489","80.483480519480523","62.098799999999997","594.9545454545455","121.92832315804078","107.43827112465105"
2006-12-01,"68.596267029972765","211.18035483870969","224.36203314917125","88.862992048929669","80.87700304722199","68.793326424870486","52.156779220779228","31.114799999999992","577.22727272727275","62.958918065769382","77.90250627780398"
2007-01-01,"124.71231894450021","395.52280645161289","209.70822099447514","120.24438165137613","90.134006466218352","125.78459067357514","82.738467532467524","61.748400000000004","634.81363636363642","75.868004856389618","92.052368178863247"
2007-02-01,"69.711727520435957","408.67787903225803","129.44084530386741","122.03731987767583","106.07263496405074","87.78158549222799","98.237376623376633","60.042000000000009","346.77272727272731","3755.4525247675865","999.62867303157384"
2007-03-01,"26.881001577513263","242.2243064516129","143.16098342541437","149.78215902140673","93.072872421645229","82.342507772020738","89.987194805194818","61.870799999999996","270.68181818181824","259.24886311918965","133.16107078303656"
2007-04-01,"27.814132797934889","245.89004032258063","224.2281933701658","120.55040122324161","132.85453210205208","116.55836269430054","94.510025974025979","54.218400000000003","843","111.16734521992505","122.21671932798816"
2007-05-01,"107.56784511687938","239.38255645161288","197.85837016574584","128.89621406727829","137.11169424214464","114.05452849740934","88.81106493506492","62.611200000000011","869.25","4053.5499728042182","1095.5447589450741"
2007-06-01,"108.14476409006167","308.76210483870966","249.16939226519338","108.94095535168198","122.23569753500324","289.27688082901557","88.317636363636367","55.807199999999995","402.9545454545455","221.09000783960036","147.09448210985201"
2007-07-01,"72.112373727233603","230.19016935483873","139.75976795580112","95.682480733944956","118.75927827974692","199.65572020725389","78.436701298701308","56.558400000000006","1061.659090909091","2138.3400715970583","610.76799439140359"
2007-08-01,"73.768795353506377","352.92524999999995","282.24111602209945","219.99979938837922","134.32757227359937","154.13853886010367","106.07646753246752","49.065600000000003","1073.5909090909092","4264.1077249202153","1148.3327198378606"
2007-09-01,"108.28384827190591","208.32379838709679","180.86072928176799","279.32385688073396","154.94968344741054","150.07744041450781","120.56693506493507","48.830399999999997",,"268.43056021923132","185.58131853003786"
2007-10-01,"130.3602876810555","205.30011290322582","203.28861878453037","321.14934189602451","200.9018980143266","159.46893264248706","153.89820779220778","51.662399999999998","576.84545454545457","139.8715458581934","187.04614855132502"
2007-11-01,"201.49360476122186","194.45504032258063","155.43901104972375","408.24954128440368","189.76072307457395","351.78478756476687","180.82225974025971","53.968800000000002","923.04545454545462","139.07116671291797","187.59851239627281"
2007-12-01,"201.36478072565609","344.51644354838714","125.23183425414365","540.14347767584093","210.26549604657802","149.12916062176166","183.46789610389612","51.541199999999996","629.19927272727284","200.13021645622311","220.77018174401857"
2008-01-01,"113.95464247812991","344.29916129032256","247.47230386740327","550.16985810397546","175.0394781615758","200.89128497409328","165.21202597402595","59.630399999999995","293.72727272727275","104.61044123768558","171.11495256911954"
2008-02-01,"89.066765524164637","235.10375806451611","207.94357458563539","498.22257737003059","209.89143859416185","129.1423212435233","170.23254545454543","46.943999999999996","248.52272727272731","4262.5939468572224","1207.6695152388115"
2008-03-01,"94.87161451312204","278.21922580645162","221.91835911602209","500.57874984709485","222.90401659706961","189.19647668393782","166.64602597402597","46.1676","564.40909090909111","1478.5168405716663","534.8352752673643"
2008-04-01,"92.260411587551971","249.09314516129032","209.95861878453036","851.48875107033643","250.52002937017446","141.52740932642487","211.17511688311691","50.712000000000003","725.7087272727274","89.022076592202012","226.4859551057348"
2008-05-01,"82.276389215545677","241.10661290322579","175.71048066298343","682.65039999999988","266.70782590337848","187.78753367875649","215.33924675324675","51.866400000000006","825.13636363636363","138.42486651866241","241.10812094173437"
2008-06-01,"116.78014513122041","348.04129838709679","248.74055801104976","890.43355840978597","278.69203579655976","223.78218652849742","245.78446753246757","55.156799999999997","430.08218181818188","154.38583620091578","264.26417197996199"
2008-07-01,"70.411233902194184","242.80732258064515","143.84205524861878","984.28657003058095","296.20672199908387","244.77105699481868","270.70348051948048","49.645199999999988","1460.3644090909092","162.12303683918412","277.81208224241885"
2008-08-01,"133.4612964290836","379.42882258064509","217.4483867403315","982.11125626911303","280.99289600276177","246.27861139896373","246.86374025974024","57.385200000000005","531.18968181818195","147.50670445400303","268.71557140125685"
2008-09-01,"136.53540886275636","279.55398387096773","233.47586740331485","1172.3460562691132","302.58601111339783","176.78487046632128","289.18561038961036","48.063599999999994","1979.5874999999999","105.31934848064381","280.75976790608149"
2008-10-01,"110.08951871504374","341.72523387096771","165.4730497237569","935.63581529051987","240.79064328914089","296.55690155440413","277.98335064935065","51.456000000000003","273","154.17665040932428","240.78511662056567"
2008-11-01,"142.24782876810553","243.85555645161293","48.250348066298351","1060.9790776758412","305.75883313306201","155.55071502590675","335.65410389610395","47.52",,"141.2581754544193","284.82264384137869"
2008-12-01,"125.73545102538361","318.94966935483865","33.952872928176795","1020.8811657492356","257.92642349082848","79.227823834196911","293.72431168831167","46.312800000000003","67.027636363636375","171.34379159150825","258.77357219155903"
2009-01-01,"146.4306100674028","454.74938709677411","22.767237569060772","891.15643547400623","237.56534834593606","120.38580310880829","211.72625974025974","51.303599999999996","39.916636363636364","66.568444637158322","215.97339021809793"
2009-02-01,"82.869274057077291","203.09482258064514","113.02055801104973","976.10886238532112","266.89193116863288","55.912010362694303","324.37958441558447","39.979199999999999",,"42.324645206049674","228.98079973486639"
2009-03-01,"144.45039581241932","216.2667822580645","90.666944751381223","794.89181529051984","265.92088237988702","70.299979274611417","257.74911688311687","40.837199999999996","322.94822727272731","102.72080796447898","239.0855525614715"
2009-04-01,"118.80108504230604","332.11676612903221","72.127403314917117","902.4092501529052","265.10177238114841","50.387720207253892","275.00225974025972","42.59879999999999",,"299.64206216178712","289.71769899682607"
2009-05-01,"128.36882891151583","234.74847580645161","137.34183425414363","818.10981406727831","291.94094518319849","137.06042487046633","263.38194805194803","33.67199999999999",,"126.92279783543775","262.15169825751104"
2009-06-01,"122.66731363831921","84.068104838709672","220.86206629834254","778.61093211009177","254.9355387873517","183.81519170984456","303.73802597402596","37.105200000000004","1.1331818181818185","209.97151977244346","257.43821157155429"
2009-07-01,"113.07162627276637","272.00380645161289","176.15688950276243","1009.7455070336391","306.38515125241491","150.33770984455958","307.84849350649347","36.041999999999994",,"281.9656625502983","317.00528543931881"
2009-08-01,"112.9895924279363","250.05996774193548","138.99569613259666","830.5071400611622","314.56426199470224","211.11777202072543","303.63527272727276","30.676799999999993","1324.3253181818184","161.93540092965173","285.55668440172849"
2009-09-01,"124.4493325684784","214.52482258064515","140.30725966850832","924.6188183486239","315.70794359651859","165.83953367875648","331.92257142857142","40.335599999999999","273.42272727272729","206.069679478285","301.22830301716999"
2009-10-01,"121.65686562455184","305.26441935483871","179.50806629834256","789.36241834862381","274.21960028945296","211.78461139896376","318.03615584415581","38.390400000000007","263.02063636363636","224.14275301789922","273.89659221679779"
2009-11-01,"160.11546737415745","284.65708064516127","147.43389502762432","867.47987155963312","316.91331467380115","367.31751295336795","275.621974025974","47.292000000000002","1027.5620454545456","177.95401123907311","295.55959184714021"
2009-12-01,"129.0450537788613","270.52683870967741","242.73478453038675","745.986982262997","310.69435388935727","364.71469430051815","270.65207792207798","27.500399999999996","965.47636363636377","176.49932634938256","285.12948179118172"
