"MES","BZCD01","BZCD02","BZCD03","BZCD04","BZCD05","BZCD06","BZCD07","BZCD08","BZCD09","BZCD10","BZCD11","BZCD12","BZCD13","BZCD14","BZCD15","BZCD16","BZCD17","BZCD18","BZCD19","BZCD20","BZCD21","BZCD22","BZCD23","BZCD24","BZCD25","BZCD26","BZCD27","BZCD28","BZCD29","BZCD30","BZCD31","BZCD32","BZCD33","BZCD34","BZCD35","BZCD36","BZCD37","BZCD38","BZCD39","BZCD40","BZCD41","BZCD42","BZCD43","BZCD44","BZCD45","BZCD46","BZCD47","BZCD48","BZCD49","BZCD50","BZCD51","BZCD52","BZCD53","BZCD54","BZCD55","BZCD56","BZCD57","BZCD58","BZCD59","BZCD60","BZCD61","BZCD62","BZCD63","BZCD64","BZCD65","BZCD66","BZCD67","BZCD68","BZCD69","BZCD70","BZCD71","BZCD72"
2010-07-01,"352.77132346401726","162.61376534939743","158.44162607187948","147.40614192032999","18.338890829383068",,"129.06725109094691","8.9569536108321373",,,"8.9569536108321373","2.07853054071736","4.1721392775179336","4.1721392775179336",,"3.8940775158536889","5.6289048099999999","24.638424999999998","9.5946250000000006","15.043799999999999","20.856427935667142","20.856427935667142","20.856427935667142",,,,,,,,"135.13972285309899",,"135.13972285309899","214.30303974217992","106.5292495049211","66.002458669038745","34.510740299856529",,"3.5507402998565301","30.96","28.1","3.3917183691822093","40.526790835882352",,,"16.142831250028692",,"10.89413162","13.489827965853658","34.019188531032135","31.562433241891249","20.946184051891247","10.616249190000001",,"2.4567552891408897","1.1283763891408896","1.3283789000000001",,"31.850051999999994","11.050051999999997","20.799999999999997",,"0.1",,"34.482644096226686",,"34.482644096226686",,,"7.32190561",,"138.46828372183734"
2010-08-01,"321.26615406522114","208.41774320895135","206.07015097751793","196.80315486898135","19.075420749698708",,"177.72773411928264","9.1197083579770464",,,"9.1197083579770464","0.14728775055954085","2.347592231433429","2.347592231433429",,"5.3987192247202351","0.24978317449067433","32.082148000000004","18.843398000000001","13.23875","20.157498990000001","20.157498990000001","20.157498990000001",,,,,,"0.1",,"54.860261467058827",,"54.860261467058827","261.42650742427969","56.991198978405365","27.000137600358681","6.0464383695982775",,"0.86345334002869434","5.1829850295695836","18.100000000000001","2.8536992307604021","29.991061378046687","1.501600700387","2.3149289999999998","12.08682057",,"2.811174604017217","11.276536503642468","42.524434970522798","38.634957949704805","10.698516739704802","27.936441210000002",,"3.8894770208179912","3.3307482208179913","0.55872880000000003",,"40.568190999999999","2.8181909999999997","37.75",,,,"102.11953130605453",,"102.11953130605453",,,"19.223151169296987",,"59.839646640941453"
2010-09-01,"429.70560427126253","211.17887802248205","208.18307543202295","191.06520029091823","21.165564880344334",,"169.89963541057389","14.956671191104736",,,"14.956671191104736","2.1612039500000004","2.9958025904591103","2.9958025904591103",,"4.598425353687233","9.3260351300000011","22.475607","12.880606999999999","9.5950000000000006","29.478590502180776","29.478590502180776","29.478590502180776",,,,,,,,"152.64806826291249",,"152.64806826291249","182.71624135908806","93.325782441189389","69.705549279813496","34.045285289813492",,"15.846949289813491","18.198336000000001","32.5","3.1602639899999998","23.620233161375896","1.9568124232860831","5.1249909169999999","4.3200373802008603",,"2.4992000000000001","9.7191924408889534","11.334632156334834","7.6058830853508335","7.6058830853508335",,,"3.7287490709840001","3.7287490709840001",,,"37.183951","8.3950999999999998E-2","37.1",,"0.1",,"40.771875761563848",,"40.771875761563848",,,,,"246.98936291217447"
2010-10-01,"402.89398489000001","206.78758975000002","199.20575734000002","182.80746898000001","17.869031960000001",,"164.93843702000001","14.225351059999999",,,"14.225351059999999","2.1729373000000001","7.5818324100000005","7.5818324100000005",,"4.1947929799999999","4.0285883","20.884723000000001","10.661723","10.223000000000001","44.039675350000003","44.039675350000003","44.039675350000003",,,,,,"0.1",,"122.85861550999999",,"122.85861550999999","287.87780076087518","74.864133690688675","33.164497830000002","5.0242820000000004",,"4.9721600000000006","5.2122000000000002E-2","24.1","4.0402158300000002","41.699635860688673","4.7447718099999996","1.7987701999999999","20.545130630688671",,"10.961119800000001","3.6498434199999998","80.146870810186513","74.949137019526546","42.172037279526549","32.777099739999997",,"5.1977337906599717","4.5421923206599715","0.65554146999999996",,"45.554148519999998","12.936487","32.617661519999999",,,,"87.312647740000003",,"87.312647740000003",,,,,"115.01618412912484"
2010-11-01,"400.32073775073104","213.26093940073096","209.24881978999997","192.85773982999999","23.757157240000002",,"169.10058258999999","12.51217168","1.2",,"11.312171680000001","3.8789082799999997","4.0121196107309993","4.0121196107309993",,"9.2216946499999999","30.438170070000002","41.819327999999999","29.218328","12.601000000000001","27.388233360000001","27.388233360000001","27.388233360000001",,,,,,,,"78.192372270000007",,"78.192372270000007","348.728371492191","56.050054040730998","46.516194069999997","32.395695549999999",,"30.289669909712643","2.1060256402873563","7.1","7.0204985200000003","9.533859970731001","1.7387454500000001","4.1276743800000002","0.11457796000000001",,"0.27083875000000002","3.2820234307309999","62.458755261459999","55.700672150059106","31.294104480059108","24.406567669999998",,"6.7580831114008895","6.3692980310008895","0.38878508039999998",,"60.829496289999994","19.636081000000001","41.193415289999997",,,,"158.66714099999999",,"158.66714099999999",,,"10.722924900000001",,"51.592366258540039"
2010-12-01,"961.62973272122258","220.04211219638415","216.47585478573401","191.52356194999999","25.670010180000002",,"165.85355177","23.730560985734044",,,"23.730560985734044","1.2217318499999998","3.566257410650127","3.566257410650127",,"6.1318764906192857","14.72428318","174.99063000000001","29.473709999999997","145.51692","165.20040661067671","165.20040661067671","165.20040661067671",,,,"182.31031076143887",,,,"198.23011348210355",,"198.23011348210355","856.99220013252682","393.53018974486923","368.33054512000001","360.78349123999999",,"44.357923250000006","316.42556798999999","4","3.54705388","25.199644624869229","2.0786790415107914","0.78030350000000004",,,"16.602132860000001","5.7385292233584391","64.389776594889994","54.963115094889993","19.82434287489","35.138772219999993",,"9.4266615000000016","6.6003510799999976","2.8263104200000049",,"331.59641891000001","77.924531999999999","253.67188691000001",,,,"67.475814882767622",,"67.475814882767622",,,,,"104.63753258869576"
2011-01-01,"595.82664049000005","200.36970464999999","197.37610436","180.0257278","16.583945960000001",,"163.44178184","10.158551320000001",,,"10.158551320000001","7.19182524","2.9936002899999998","2.9936002899999998",,"6.3031578999999995","1.1749748499999999","279.18987900000002",,"279.18987900000002","4.1649505600000003","4.1649505600000003","4.1649505600000003",,,,,,,,"104.62397353000001",,"104.61497353","238.24238296000004","103.35309710000001","70.968565010000006","13.414708610000002",,"8.9265457700000006","4.4881628400000002","55","2.5538563999999999","32.38453209","0.91792722999999998",,"16.67997841",,"11.38178415","3.4048422999999994","24.528290609999996","22.619335759999998","4.8634880799999998","17.755847679999999",,"1.9089548499999982","1.5527972799999996","0.35615756999999859",,"30.015752000000006","16.615752000000001","13.400000000000006",,,,"68.37178972000001",,"68.37178972000001",,,"11.97345353",,"357.58425753"
2011-02-01,"505.50196054000008","240.00831284000003","238.02262355000002","223.73762969000001","32.327678799999994",,"191.40995089","13.773637389999998",,,"13.773637389999998","0.51135646999999995","1.9856892900000001","1.9856892900000001",,"5.2910031800000006","2.0531783300000002","126.233553",,"126.233553","16.729176379999998","16.729176379999998","16.729176379999998",,,,,,"0.1",,"115.08673680999999",,"115.08673680999999","247.66795504999999","87.003367640000008","69.912316990000008","32.567930480000001",,"21.389183680000002","11.178746800000001","35.5","1.8443865100000001","17.09105065","0.90375466000000004",,"12.15398461",,,"4.0333113799999998","24.314723839999999","19.855219406306858","4.9246026863068586","14.930616720000002",,"4.4595044336931391","3.2861696336931412","1.1733347999999975",,"49.600658999999993","5.0006589999999997","44.599999999999994",,,,"86.749204570000003",,"86.749204570000003",,,,,"257.8340054900001"
2011-03-01,"394.67653354999993","206.36678820999995","201.04886157999996","191.11510986999997","18.83017152",,"172.28493834999998","9.5038867099999997",,,"9.5038867099999997","0.429865","5.3179266300000005","5.3179266300000005",,"5.6608667600000002","4.3564512299999993","49.015015999999996",,"49.015015999999996","18.986601060000002","18.986601060000002","18.986601060000002",,,,,,"0.1",,"110.19081028999999",,"110.19081028999999","282.21868423210464","82.777213259999996","34.481823480000003","29.506907750000003",,"22.758500000000002","6.7484077500000001",,"4.9749157300000002","48.295389780000001","2.4304033199999999",,"31.665071359999999",,"9.7360279100000007","4.4638871900000003","67.726471252104631","60.020047199999993","9.0887604000000017","50.931286799999988",,"7.7064240521046381","4.3255020621046381","3.38092199",,"44.515960999999997","26.643760999999998","17.872199999999999",,,,"68.066922210000001",,"68.066922210000001",,,"19.132116510000003",,"112.4578493178953"
2011-04-01,"352.91705948058052","160.69143211058051","158.15666688999997","145.74255213999999","25.058111010000001",,"120.68444112999998","9.5985393600000002",,,"9.5985393600000002","2.8155753899999998","2.5347652205805513","2.5347652205805513",,"5.67936657","2.7530313200000003","26.001710710000001",,"26.001710710000001","34.201687450000001","34.201687450000001","34.201687450000001",,,,,,,,"123.58983132",,"123.58983132","224.41187196986925","69.569636610769223","22.863064720000001","16.059820479999999",,"11.467009099999999","4.5928113800000006","3.8","3.0032442400000003","46.706571890769226","1.4165342600000002","3.57484383018868","24.354344600000001",,"12.310761749999999","5.050087450580552","29.076484219099999","25.14152906","25.14152906",,,"3.9349551591000003","3.9349551591000003",,,"72.37152900000001","9.7215290000000003","62.650000000000006",,,,"42.725345099999998",,"42.725345099999998",,,"10.66887704",,"128.50518751071127"
2011-05-01,"352.77765380907118","207.71174937835997","204.55958407050801","190.96312810050799","30.760713309999996",,"160.20241479050799","13.398141290000002",,,"13.398141290000002","0.19831467999999999","3.1521653078519591","3.1521653078519591",,"6.1938299204208995","1.1140757000000001","23.637633999999998",,"23.637633999999998","19.183476630232221","19.183476630232221","19.183476630232221",,,,"4.8407929000000003",,,,"90.096095280058051",,"90.096095280058051","422.87061879414233","78.015895759767773","49.938020229999999","47.679084439999997",,"22.894531929999999","24.784552509999997",,"2.2589357900000002","28.07787552976778","0.95063065000000013",,"21.403987190000002",,"0.85253576000000009","4.8707219297677797","102.86471509417105","91.085561459521045","14.122127549521048","76.963433909999992",,"11.779153634649999","7.4409400746499994","4.3382135599999998",,"97.612912500000007","18.632912000000001","78.980000500000003",,,,"125.03971479020352",,"125.03971479020352",,,"19.33738065",,"-70.092964985071148"
2011-06-01,"501.85730883000008","232.69885796000003","229.07682808000001","218.61442023000001","18.899999999999999",,"199.71442023","9.5479799500000002",,,"9.5479799500000002","0.91442789999999996","3.6220298800000004","3.6220298800000004",,"5.5813625799999995","17.308368570000003","49.073751999999999",,"49.073751999999999","30.65991391","30.65991391","30.65991391",,,,"4.5404694900000004",,,,"161.99458432",,"161.99458432","396.04291956531995","90.242578189999989","68.902257679999991","67.763512149999997",,"27.091623259999999","40.671888890000005",,"1.13874553","21.340320510000002","1.9046004700000001",,"13.7853048",,"1.87290058","3.77751466","90.696019775319996","70.220329499601135","32.215179579601134","38.005149920000001",,"20.475690275718865","6.0581628347188667","14.417527440999997",,"73.092775000000003","13.152775","59.94",,,,"132.50172289",,"132.50172289","102.99645575000001","29.505086270000003","9.5098237100000009",,"105.81438926468013"
2011-07-01,"513.57156846999999","243.65975522999997","240.35263905999997","226.48138336999997","23.738318120000002",,"202.74306524999997","12.57821755",,,"12.57821755","1.2930381399999999","3.30711617","3.30711617",,"5.8600240499999998","4.2233559099999995","28.437875999999999",,"28.437875999999999","26.44321523","26.44321523","26.44321523",,,,"8.3721921899999998",,,,"196.57514986000001",,"196.57514986000001","349.76795297755928","48.130574719999998","18.06548639","15.770107300000001",,"14.308127330000001","1.46197997",,"2.29537909","30.065088330000002","1.8992267399999998",,"9.5453835199999997",,"12.14484343","6.4756346400000009","82.758282587559307","76.573096340697688","4.583892490697675","71.98920385000001",,"6.1851862468616252","1.6550530068616258","4.5301332399999996",,"78.549781999999993","26.029781999999997","52.52",,,,"121.83887485",,"121.83887485",,,"18.490438820000001",,"163.80361549244071"
2011-08-01,"539.66167020000012","234.63479041000002","230.89027213000003","216.61504270000003","35.397326469999996",,"181.21771623000004","13.777666549999999",,,"13.777666549999999","0.49756288000000004","3.7445182799999999","3.7445182799999999",,"7.3375277499999996","0.6486163800000001","129.2563877",,"129.2563877","36.216895009999995","36.216895009999995","36.216895009999995",,,,"10.126585760000001",,,,"121.44086719000001",,"121.44086719000001","611.06269151219499","471.32777987053851","426.14628589999995","425.03453851999996",,"13.456249999999999","411.57828851999994",,"1.11174738","45.181493970538568","1.5207158199999999","3.8489674905385698","21.726819989999999",,,"18.08499067","23.380872721539998","8.5400893225999983","7.5591262225999989","0.98096310000000009",,"14.840783398939999","7.5059006889399997","7.3348827099999996",,"4.3620000000000001",,"4.3620000000000001","0.2",,,"104.53881509011647",,"104.53881509011647",,,"7.2532238300000005",,"-71.401021312194871"
2011-09-01,"499.79278036778703","231.25561479298398","227.29492514116447","200.26346235","14.176426620000001",,"186.08703573","26.869916150698693",,,"26.869916150698693","0.16154664046579328","3.9606896518195045","3.9606896518195045",,"23.980136635298404","1.6591814","70.979630999999998",,"70.979630999999998","45.467513659999995","45.467513659999995","45.467513659999995",,,,"28.130881719999998",,,,"98.319821159504642",,"98.319821159504642","420.78735898740319","110.02527523043668","43.761026479999998","39.109289599999997",,"39.109289599999997",,,"4.6517368799999996","66.264248750436678","3.0607080000000002E-2","9.4560599999999988E-3","38.568607229999998",,,"27.65557838043668","85.479511502919991","77.253030788999993","21.706196479000003","55.546834309999994",,"8.2264807139200009","4.9405362639200003","3.2859444499999997",,"2.0773619999999999",,"2.0773619999999999",,,,"215.30314325404657",,"215.30314325404657",,,"7.9020669999999997",,"79.005421380383837"
2011-10-01,"620.62172648609896","270.57114478299854","259.33437026071323","240.14624744915574","22.834355979446869",,"217.31189146970885","16.380274321601163",,,"16.380274321601163","2.8078484899563318","11.236774522285298","11.236774522285298",,"6.7443626005822663","19.052449393042217","42.585228000000001","9.8662279999999996","32.719000000000001","37.411523332998541","37.411523332998541","37.411523332998541",,,,"7.1630592304366809",,,,"237.09395914604076",,"237.09395914604076","300.40176088378604","95.972006551644853","55.388215860553125","50.548023568558946",,"25.600675728704509","24.947347839854441",,"4.8401922919941773","40.583790691091721","0.60995471906841359","2.6636981200000003","16.03442079911208",,"12.243044030567701","9.0326730223435234","73.675070713989811","67.23607002","21.527965439999999","45.708104580000004",,"6.4390006939898097","3.5578846839898093","2.8811160099999999",,"18.55",,"18.55",,,,"112.20468361815136",,"112.20468361815136",,,,,"320.21996560231293"
2011-11-01,"624.13313795503905","385.91275217801774","382.80948772225963","273.52616602137027","19.584275831457724",,"253.94189018991256","108.02607216088938",,,"108.02607216088938","1.2572495400000001","3.103264455758123","3.103264455758123",,"8.2963339832177727","4.6854620040524786","51.187301919999996","10.171853","41.015448919999997","45.23658289883501","45.23658289883501","45.23658289883501",,,,"3.8498347304081602",,,,"124.96487024050793",,"124.96487024050793","372.26797860657177","73.378076040962782","38.820241528747033","36.777845618075801",,"20.453238440758017","16.32460717731778",,"2.0423959106712331","34.557834512215742","1.4959593199999999","2.7562707899999999","5.2243714800000003",,"3.0366135400000003","22.044619382215743","22.321954425552189","16.662531860000001","14.07090414","2.59162772",,"5.6594225655521866","5.6075900055521863","5.183256E-2",,"27.012808","10.512808","16.5",,,,"249.55514014005684",,"249.55514014005684",,,,,"251.86515934846727"
2011-12-01,"681.5976244758582","316.72350504058306","309.78023763078716","273.53259419976672","11.055483619533527",,"262.47711058023322","25.267146281020405",,,"25.267146281020405","10.98049715","6.9432674097959168","6.9432674097959168",,"13.782710723321792","6.8559255805247705","32.547261259475214","17.714261259475215","14.833","142.19380862122449","142.19380862122449","142.19380862122449",,,,"5.8480132696792992",,,,"163.64639998104957",,"163.64639998104957","539.46691331534976","188.02555973600681","51.525788546793002","48.09018461548105",,"26.939164390641402","21.151020224839648",,"3.4356039313119533","136.49977118921382","0.92211493000000011","99.631767109999998","3.3600999799999998",,"0.18366754000000002","32.402121629213809","72.122374026835686","63.569689902846008","20.970604472846006","42.599085430000002",,"8.5526841239896783","5.6269409738147491","2.92574315017493",,"79.368404999999996","19.953904999999999","59.414499999999997",,,,"183.38194150250729",,"183.38194150250729",,,"16.568633050000003",,"142.13071116050844"
2012-01-01,"497.34336468857146","271.61250948046649","269.33298841985425","260.56509886000003","18.946722460000004",,"241.61837640000002","8.6598815598542256",,,"8.6598815598542256","0.10800800000000001","2.2795210606122449","2.2795210606122449",,"9.0090870256851314","0.45256622999999996","36.456043000000001","14.965043","21.491","18.853990710174926","18.853990710174926","18.853990710174926",,,,,,,,"160.95916824224491",,"160.95916824224491","278.77021497113697","101.67532016483963","58.223512528717194","32.70547623912536",,"27.934432979591829","4.7710432595335277","21","4.5180362895918362","43.451807636122446","1.4396803602040817",,"22.633034010233231",,"12.8821417","6.49695156568513","32.551705647230328","28.111376120000003","5.38539821","22.725977910000001",,"4.4403295272303236","2.9282526981632655","1.5120768290670585",,"18.813839999999999","12.11384","6.6999999999999993",,,,"109.82739345935859",,"109.82739345935859",,,"15.90195569970845",,"218.57314971743449"
2012-02-01,"466.78148020999987","261.86035837999992","258.15224040999993","244.88376056999996","15.99005988",,"228.89370068999997","12.154891840000001",,,"12.154891840000001","1.113588","3.7081179699999995","3.7081179699999995",,"9.7996149100000007","7.1431171999999998","26.955945","10.608945","16.347000000000001","20.398569630000001","20.398569630000001","20.398569630000001",,,,,,,,"140.62387508999998",,"140.62387508999998","291.70273465000002","92.350121449999989","25.164646040000001","22.42053756",,"18.888729210000001","3.5318083500000004","0.5","2.24410848","67.185475409999995","1.3934532399999999","24.463388579999997","16.038110709999998",,"9.9684058199999992","15.322117059999998","38.563268549999997","32.756138669999999","7.2221186899999985","25.53401998",,"5.8071298799999997","4.0043872399999998","1.8027426400000002",,"68.193600000000004","16.556339999999999","51.637259999999998",,,,"92.59574465",,"92.59574465",,,,,"175.07874555999985"
2012-03-01,"496.90083931985424","277.1756530598542","273.86801746985418","257.64661856985418","22.411147380000003",,"235.2354711898542","12.5303389",,,"12.5303389","3.6910600000000002","3.3076355900000003","3.3076355900000003",,"9.2357273600000003","2.1951893500000002","60.521787000000003","7.3857869999999997","53.136000000000003","33.519888510000001","33.519888510000001","33.519888510000001",,,,,,,,"114.25259403999999",,"114.25259403999999","321.1636837085714","113.83313789","91.042884200000003","65.265653310000005",,"40.907870160000002","24.357783150000003","24.7","1.0772308900000001","22.79025369","1.4011771",,"17.115632469999998",,"0.394511","3.8789331200000001","46.065566438571423","39.280502189999993","16.899838969999998","22.380663219999999",,"6.7850642485714294","5.2529283388338195","1.5321359097376099",,"3.4851369999999995","2.7851370000000002","0.69999999999999929",,,,"141.16418669999999",,"141.16418669999999",,,"16.61565568",,"175.73715561128284"
2012-04-01,"357.42662537997074","222.23701667997076","218.07516345997075","204.54875922997076","10.693028089999999",,"193.85573113997077","10.548436580000001",,,"10.548436580000001","2.9779676500000001","4.1618532200000002","4.1618532200000002",,"8.7211226699999997","8.9337727099999995","13.288254","1.3802540000000001","11.907999999999999","18.324567909999999","18.324567909999999","18.324567909999999",,,,,,,,"85.921891410000001",,"85.921891410000001","524.78867227061221","142.09935239999999","101.69506216999999","44.386459019999997",,"40.498591259999998","3.8878677600000002","55","2.3086031500000002","40.404290229999994","1.40186341","0.90689820999999993","18.260121699999999",,"13.91196717","5.9234397399999992","50.596805930612234","38.653535669999997","15.37225956","23.28127611",,"11.943270260612241","10.356206940583091","1.58706332002915",,"238.887957","202.48795699999999","36.400000000000006",,,,"83.76523139999999",,"83.76523139999999",,,"9.4393255400000005",,"-167.36204689064147"
2012-05-01,"518.86533999953349","312.74075462000002","310.08664168000001","291.24769501999998","15.74177237",,"275.50592265","17.374860860000002",,,"17.374860860000002","1.4640857999999999","2.6541129400000001","2.6541129400000001",,"31.730295599999998","33.1660471","57.043017999999996","27.459017999999997","29.584","38.01689666","38.01689666","38.01689666",,,,"2.8780057099125362",,,,"43.290322309620997",,"43.290322309620997","538.56126796851163","174.1232919","145.01983049","117.91110368",,"81.799919500000001","36.111184180000002","23","4.1087268100000003","29.103461410000001","1.4002514499999998",,"15.983024460000001",,"0.67718363999999998","11.04300186","57.636093708513116","48.639047570000002","15.55843819","33.080609379999999",,"8.9970461385131131","6.8115130782798836","2.185533060233229",,"89.402227999999994","3.6022280000000002","85.8",,,,"202.04932492999853",,"202.04932492999853",,,"15.35032943",,"-19.69592796897814"
2012-06-01,"483.7066697300001","288.42004764000006","285.95448043000005","266.21257515000002","17.264027609999999",,"248.94854753999999","17.888635200000003",,,"17.888635200000003","1.8532700799999999","2.4655672100000001","2.4655672100000001",,"15.22841554","6.5586577300000002","24.188563000000002","11.501563000000001","12.686999999999999","31.13771234","31.13771234","31.13771234",,,,"8.2535752299999992",,,,"109.91969825",,"109.91969825","456.98993566399417","189.29961842","113.15927422","52.348150099999991",,"52.086853409999989","0.26129669","58","2.8111241199999997","76.140344200000015","1.3774367300000001",,"17.064179499999998",,"0.26357271000000004","57.435155260000009","65.619182743994173","56.390050987504381","21.892573757358601","34.497477230145776",,"9.2291317564897906","8.1499586761399403","1.07917308034985",,"96.229497000000009","2.929497","93.300000000000011",,,,"95.596055869999986",,"95.596055869999986",,,"10.24558163",,"26.716734066005927"
2012-07-01,"602.45023557897946","325.44632939897957","319.10190205897959","273.72115557897956","16.603860860000001",,"257.11729471897957","41.636453119999999",,,"41.636453119999999","3.7442933600000003","6.3444273399999993","6.3444273399999993",,"20.203396000000001","1.4770683200000001","56.246075169999997","38.537075170000001","17.709","29.775253669999998","29.775253669999998","29.775253669999998",,,,"4.5643398199999998",,,,"164.73777319999999",,"164.73777319999999","382.13906721422711","180.54126633559764","133.71038378999998","89.624279529999995",,"56.257291859999995","33.36698767","36.6","7.4861042599999994","46.83088254559766","2.3301795200000002","2.3685315758017502","16.472913069999997",,"14.453035029999999","11.206223349795918","26.642562998629444","20.470777780495624","5.4922615400000003","14.978516240495622",,"6.171785218133822","4.8751109778422714","1.2966742402915501",,"43.499999999999993",,"43.499999999999993",,,,"119.43884405999999",,"119.43884405999999",,,"12.016393820000001",,"220.31116836475235"
2012-08-01,"660.5596035399717","424.31619400256562","419.22462922099129","357.27882667000006","19.15417287",,"338.12465380000003","59.994935670991254",,,"59.994935670991254","1.95086688","5.0915647815743439","5.0915647815743439",,"23.135788746501454","3.3841997800000003","27.662905000000002","17.948905","9.7140000000000004","41.227162629941688","41.227162629941688","41.227162629941688",,,,"13.559280640000001",,,,"127.27407274096288",,"127.27407274096288","395.8554429304956","121.7438948805831","103.03155608746356","68.952919508892123",,"48.037750868892125","20.915168640000001","31.1","2.9786365785714284","18.712338793119535","1.4263427600000003","0.99814528000000002",,,,"16.287850753119535","24.807498240116622","15.643661429912539","6.8556700500000005","8.7879913799125386",,"9.163836810204085","6.9645205504081638","2.1993162597959208",,"159.178989","83.728988999999999","75.449999999999989",,,,"78.38738667979591",,"78.38738667979591",,,"11.73767413",,"264.70416060947611"
2012-09-01,"566.83633243000099","355.13415007000003","343.14614390000003","277.1788234","14.17429125",,"263.00453214999999","64.838262119999996",,,"64.838262119999996","1.12905838","11.98800617","11.97868317","9.3229999999999997E-3","20.82896959","5.3487034799999993","13.760126000000001","8.6771260000000012","5.0830000000000002","22.60918736","22.60918736","22.60918736",,,,"6.3467776100000002",,,,"142.80841832000092",,"142.80841832000092","383.00976580000003","199.06325347000001","168.12982299000001","99.245176549999996",,"93.218915330000002","6.0262612200000003","66.3","2.5846464400000002","30.933430479999998","1.4146369299999999",,"17.426091469999999",,"0.26549","11.827212079999999","54.784151439999995","46.575467554999996","16.740588724999999","29.834878829999997",,"8.208683885000001","5.7746015550000003","2.4340823300000003",,"60.164760999999999","5.3647610000000006","54.8",,,,"66.074048349999998",,"66.074048349999998",,,"2.9235515400000001",,"183.82656663000097"
2012-10-01,"1231.5938418470262","391.70727997026233","388.82020300991246","345.42875176999996","22.740721910000001",,"322.68802985999997","42.107552279912539",,,"42.107552279912539","1.2838989600000004","2.8870769603498543","2.8870769603498543",,"16.406527115218658","10.916606460000001","174.81576900000002","12.854768999999999","161.96100000000001","539.94416769000009","539.94416769000009","539.94416769000009",,,,,,,,"97.803491611544899",,"97.803491611544899","789.85693414979585","547.5974495201458","315.87170948040819","60.71312190040819",,"45.143820690408198","15.569301209999992","253.7","1.4585875799999999","231.72574003973759","1.4375002100000001","6.7305694599999999","19.311700399999999",,"14.92025407","189.32571589973759","58.370563379475222","53.730727610000002","27.547712360000002","26.18301525",,"4.6398357694752184","4.6398357694752184",,,"77.012986000000012","76.612986000000006","0.40000000000000568",,,,"94.248455440174922",,"94.248455440174922",,,"12.627479809999999",,"441.73690769723032"
2012-11-01,"512.15287984163263","305.27248385163267","300.81976299029157","293.47398557029152","21.735680220000003",,"271.73830535029151","7.2921136399999993",,,"7.2921136399999993","5.3663780000000001E-2","4.452720861341108","4.452720861341108",,"15.99508294","7.8024627500000001","60.282263","50.537263000000003","9.7449999999999992","42.429798990000002","42.429798990000002","42.429798990000002",,,,,,,,"80.370788309999995",,"80.370788309999995","382.79526240725943","268.2372257667347","206.40651748364431","67.536888333644313",,"56.554611350000002","10.98227698364431","136.80000000000001","2.0696291499999999","61.830708283090381","1.5470854296793002","1.8587292099125401","18.800246870000002",,"3.0119119329446065","36.612734840553934","23.148540130000001","15.7950447","15.7950447",,,"7.3534954299999997","7.3534954299999997",,,"9.8999999999999773",,"9.8999999999999773",,,,"70.828852570524774",,"70.828852570524774",,,"10.68064394",,"129.3576174343732"
2012-12-01,"699.37955502446061","348.70755426967924","342.89028376008741","332.50827510046645","13.2448482",,"319.26342690046647","10.38200865962099",,,"10.38200865962099",,"5.817270509591836","5.817270509591836",,"13.54426286180758","25.45790873","20.635850359999999","10.283987","10.351863359999999","214.83788060950437","214.83788060950437","214.83788060950437",,,,,,,,"76.196098193469382",,"76.196098193469382","600.84156602253643","318.00345961935858","244.0051718100583","117.79481803005831",,"52.637132350000002","65.157685680058307","124.5","1.7103537799999999","73.99828780930028","1.8746539402915452","19.71321163","5.7708E-4",,"0.49805485000000005","51.911790309008744","35.515334289999998","27.025167320000001","26.226392690000001","0.79877463000000004",,"8.4901669700000006","8.3751434200000006","0.11502355",,"172.69523999999998","118.49524","54.199999999999989",,,,"48.41938615317784",,"48.41938615317784",,,"26.20814596",,"98.537989001924188"
2013-01-01,"700.049160","496.572736","493.751300","353.834455"," 21.493562",,"332.340893"," 18.349346",,," 18.349346","121.567499","  2.821436","  2.821436",," 11.200724","  1.320078"," 35.181235"," 22.800235"," 12.381000","  8.665578","  8.665578","  8.665578",,,,,,,,"147.108809",,"147.108809","609.200306","422.357234","296.688915","115.983932",,"107.769293","  8.214638","178.200000","  2.504983","125.668319","  0.539450","  1.858729"," 12.337916",," 37.822222"," 73.110002"," 57.650235"," 52.637953","  4.981692"," 47.656261",,"  5.012282","  2.632453","  2.379829",," 40.117168"," 32.006968","  8.110200",,,," 89.075670",," 89.075670",,,,," 90.848854"
2013-02-01,"566.960618","363.020529","360.867614","349.377902"," 14.342233",,"335.035669","  9.694320",,,"  9.694320","  1.795393","  2.152915","  2.152915",," 14.151510"," 15.173803","105.378920"," 14.074920"," 91.304000","  7.831607","  7.831607","  7.831607",,,,,,,," 61.404248",," 61.404248","402.295456","216.235046","188.017476"," 56.340169","  4.578732"," 36.440191"," 15.321246","130.100000","  1.577308"," 28.217569","  1.528298",," 18.576479",,"  0.112500","  8.000292"," 21.497224"," 16.922415"," 16.922415",,,"  4.574809","  4.574809",,," 21.084336"," 21.084336",,,,,"132.544964",,"132.544964",,," 10.933886",,"164.665162"
