"MES","AMMB01","AMMB02","AMMB03","AMMB04","AMMB05","AMMB06","AMMB07","AMMB08","AMMB09"
2008-12-01,"22292500.307408802","0.97425642426219572","1.1504125572642394","1.4656319279848311","1.9894575093633844","1.6934411469548629","2.8095912881163039","1.9117738546342584","3.0341478458271309"
2009-01-01,"21540969.362952851","0.9639609628832212","1.1430551400011242","1.4588211807094977","2.0083317311417268","1.6986044912662308","2.8788044245500526","1.9218951120442789","3.10868065419039"
2009-02-01,"20230765.696745049","0.99783817399842223","1.1986084825964551","1.5275191461800182","2.1273833299371625","1.7890852170258378","3.0786213065685675","2.0289030192509592","3.3243194585798612"
2009-03-01,"19820482.065121084","0.98690171986896658","1.2020254851916718","1.506422427599901","2.1426464168554809","1.7877768751096992","3.1512382914499133","2.0393290970135016","3.4078828501297509"
2009-04-01,"19286560.879350983","1.0013158704456318","1.2261505236715793","1.5338921003528092","2.201234837479674","1.8259333445686385","3.2581369772375086","2.0856115590938398","3.5220546764095819"
2009-05-01,"19348027.533117093","1.0018790116207286","1.232396486907857","1.5146365664758143","2.1982513364026537","1.8062042633438349","3.2697456310717627","2.0386236477293527","3.5055808276699638"
2009-06-01,"21046297.231696334","0.9540023254932285","1.1738342749756359","1.4571262518175614","2.1081575559880021","1.7444428289013971","3.1243557450169983","1.9542374437363159","3.3362142420759859"
2009-07-01,"21660379.042185239","0.9334633118225506","1.1402048438732391","1.420914387603208","2.0525259187063951","1.6979274976057677","3.0425417417887952","1.9070610527370195","3.253008776758175"
2009-08-01,"22566202.737269364","0.90061738339364306","1.1132468086055083","1.3773744235380874","2.0122673847950532","1.6492613694262825","2.9698209846822148","1.8381771116873267","3.159997528343089"
2009-09-01,"24306220.993078064","0.86309344053994552","1.0865140120535719","1.3401190791903117","1.9698847514204458","1.6084317652992397","2.8698409723087202","1.7824901163745501","3.0449287717712199"
2009-10-01,"26471486.631139278","0.83097817700060483","1.0320052463307481","1.2662622537696657","1.8500246428314144","1.5355136224652082","2.6909972357121075","1.6930686476042791","2.8494977789608624"
2009-11-01,"26908051.625143986","0.8463705913764068","1.0452125050127818","1.2613932961297556","1.8392866249031201","1.5358479150241657","2.6593915176678231","1.6983700194300697","2.8227401876798082"
2009-12-01,"29568091.278850451","0.84274214250257073","1.0246005494318073","1.2394667505634418","1.7699670140403692","1.5155111388486002","2.5359956132623607","1.6569972361827825","2.6782582233509"
2010-01-01,"31352859.707103126","0.78075172521421454","0.95297802200897397","1.1717338103843531","1.6765794911610901","1.4380517562414039","2.4025150907925128","1.5661912159579972","2.5313645973822774"
2010-02-01,"31866325.291083455","0.76366994098278718","0.93542844336873654","1.1522726358838835","1.6627295454046531","1.4187692851237077","2.3768013732439575","1.5379404426585759","2.4967485537364187"
2010-03-01,"31734835.493930407","0.75424296741188235","0.93712851134829378","1.1474398782389934","1.6754131860185337","1.4185390231362616","2.3886051400182513","1.5386721718850627","2.509561453582418"
2010-04-01,"30157232.277248345","0.77371792482241009","0.96994623046120454","1.1856897074777781","1.7459799579480617","1.4785988110185617","2.5032124094835462","1.6003108442912253","2.625813800232832"
2010-05-01,"30403324.394647531","0.80623106994363158","0.99228441085018859","1.2173900523120438","1.7624352672125347","1.5105579111952376","2.5128955703822964","1.6361798688361113","2.6393997012898782"
2010-06-01,"29903289.470033258","0.82161755069258191","1.0127201838462596","1.228149072169924","1.7782382477167942","1.5335919206864099","2.5497465107731174","1.6468595024935959","2.6639156502509742"
2010-07-01,"28898700.552043095","0.85903402608650903","1.0565405257483589","1.2765487404395381","1.8430317431506278","1.5986873364004506","2.6437285857052251","1.7145358777555781","2.7605341389491813"
2010-08-01,"28619650.201445952","0.86571569639059431","1.0611906838478957","1.2929817684312719","1.8658465044832053","1.6303557224155936","2.6813695441729952","1.7447246711100413","2.7966926795820881"
2010-09-01,"28656142.154223897","0.86763049299834727","1.0691688848533278","1.2986288404280102","1.8820053750169787","1.6607887570593656","2.7187768741078724","1.767950983693817","2.8268798952098737"
2010-10-01,"28178482.855580792","0.91049845474553992","1.1154772282573315","1.3487122132593137","1.9467776563877508","1.7248864015570577","2.804666729197574","1.8316337333784469","2.9123955524690794"
2010-11-01,"28789856.249272317","0.92127364210859497","1.1270183624550092","1.3758602626059027","1.9504195939498408","1.7652056279744193","2.802026742570991","1.8664627681670005","2.9034047633949265"
2010-12-01,"32577475.381140739","0.97889561364286215","1.1432515691500722","1.4076007728723605","1.8354863524261587","1.7636243230872841","2.5902043809132835","1.8545060302064655","2.6811713011242571"
2011-01-01,"32958579.07445322","0.92921704916396108","1.0955469490638081","1.3497267193782683","1.7806484597435004","1.7050922201052989","2.5149579122522145","1.7987958719905457","2.6087247342846114"
2011-02-01,"32753997.521922406","0.93467103796670203","1.1044801276833809","1.3684645149456327","1.8085065911641223","1.7324096326582858","2.5470978685341441","1.8241439505215535","2.6389378244484218"
2011-03-01,"33318498.855925031","0.91780306746561258","1.0807175921870567","1.353247654026795","1.7870313376676721","1.7198525831637919","2.5148066767725248","1.8183602140466557","2.61343856336189"
2011-04-01,"30179544.053439453","0.99255561591915931","1.1831079997441762","1.4676004500665827","1.9590408294596475","1.8780012864542168","2.7614887295342982","2.0043230200265145","2.8879474434270271"
2011-05-01,"29387941.461732715","1.0272783017502483","1.2189723888547539","1.5187677375626365","2.0254804705849385","1.9513572444083107","2.856177647371748","2.0833691772924512","2.9883068068427572"
2011-06-01,"31157768.917289414","1.0047155666704544","1.1909601482499121","1.4986810731034623","1.9838742779633196","1.9234899415615885","2.7793666586234025","2.0535704773379835","2.9095796817698889"
2011-07-01,"31437502.481094025","0.9995624579539677","1.1919168012696351","1.4839325959297749","1.9739997357904109","1.9278354202687986","2.7791302287552631","2.0532653658611202","2.9046912944718684"
2011-08-01,"32635139.769102376","0.98905556003372685","1.1702308259319409","1.4815441239664371","1.9432434065982342","1.9295214063793023","2.7352450786506446","2.042458967885858","2.8482668446639701"
2011-09-01,"34320068.200088397","0.94845925395824704","1.1162444078809648","1.4359259952853785","1.8699742899981968","1.8885840433884993","2.6436525691236246","1.9945015305075355","2.7496295521025926"
2011-10-01,"35375422.907394469","0.94001176722228263","1.1034365088136846","1.4077730579752663","1.8291215780002623","1.8653180481917986","2.5942779967141223","1.9699168971192698","2.6989156870620481"
2011-11-01,"37694737.930022851","0.90816560455652562","1.063235081186694","1.3592589051640327","1.7584635019235115","1.8132781263734223","2.5025184318572458","1.9186490438503732","2.6078893493341968"
2011-12-01,"41768104.04689797","0.8880540897665492","1.0252181858273206","1.3252619749269179","1.6871632818947917","1.7545880014850772","2.3777743686883364","1.8512288549161267","2.474415222119386"
2012-01-01,"39518452.97021009","0.91862125176690623","1.0585180649166395","1.3605874396893467","1.7392170357776686","1.841162288975585","2.4929168356093392","1.9411704676569617","2.5929250142907159"
2012-02-01,"39171409.393767938","0.92475505358259147","1.0694778575643886","1.3713613384183059","1.756848516478891","1.8805069215325181","2.5362523080259565","1.9842904363578093","2.6400358228512482"
2012-03-01,"39703293.302109949","0.9155231603762527","1.0661368037339491","1.3706789669834252","1.7610629946058722","1.9022265476508826","2.5523773973339194","2.0059569615286876","2.6561078112117249"
2012-04-01,"38023309.601071708","0.9512414495556446","1.1218904706225039","1.4260784776747755","1.8462037428938305","1.9965227738508542","2.677544354633087","2.1069015374262294","2.7879231182084623"
2012-05-01,"36725834.415524259","0.99861096365675772","1.179669875139602","1.4941167883150761","1.9333065282751059","2.110551269375665","2.8095849029963249","2.2329969810719894","2.9320306146926498"
2012-06-01,"37503828.244931765","1.0004712032085559","1.1722757098416552","1.5058216586683431","1.9299217070827699","2.1314978188311176","2.8047423704338539","2.2457327998146779","2.9189773514174142"
2012-07-01,"36976145.654643193","0.99546124845790906","1.1619387423550864","1.509943121783875","1.9320704040736287","2.1694271906309286","2.8402454076478465","2.2954246470885278","2.9662428641054461"
