"MES","STIC01","STIC02","STIC03","STIC04","STIC05","STIC06","STIC07","STIC08","STIC09","STIC10","STIC11","STIC12","STIC13","STIC14","STIC15","STIC16","STIC17","STIC18","STIC19","STIC20","STIC21","STIC22","STIC23","STIC24","STIC25","STIC26"
1992-02-01,,"158.01499360218972","111.41662520461313","88.58020097387535","93.392428928013771","75.413672545915162","72.572787773917227","89.668107941391725","78.513345616226147","59.050738261310649","49.698996067583366","70.075334000861474",,"81.815687518766268","99.468239585346254","72.540517548140571","96.868692835476011","117.56798583817113","94.771356351607963","84.953593049016916","110.30963559702364","77.919689951607793","92.389686697746484","53.486873944628577","80.216160612680341","91.638692543641056"
1992-03-01,,"158.84884581117225","106.43277450402022","88.448952743018623","94.149897733589739","75.782012731795433","73.806694692056482","90.281737400471357","79.035865192127289","60.212311626465514","50.047819122355662","70.800908139592707",,"80.235061969626571","100.29575666737833","73.121957963842405","97.660506913157604","118.30706890530608","102.36321672686789","84.81990613714288","110.84219577143624","77.9540640005157","95.124254282633387","54.878908597147735","80.759863852052703","91.901012289833758"
1992-04-01,,"159.68269802015482","102.5762951258979","88.467161306808634","96.358761731573637","78.083431968194887","75.45576825737156","90.874723844030413","79.099521094968424","62.544462682404557","50.901859982138326","71.274752475090651",,"81.293669469683252","103.99988628014901","74.270654305341267","98.267196087095968","119.13137602150206","97.065654977509283","87.510794708001484","111.55443870864337","77.19681072714981","95.729290035492781","56.438346688425952","80.526955703238428","92.000740068054725"
1992-05-01,,"165.08986696948062","107.61092109397828","87.691283165940362","95.026002344612948","77.864629423349371","75.816449259527943","90.245289455976391","81.930610790886817","61.30377144189076","50.77286287491814","70.881146077895693",,"84.118268722612555","104.08608240870072","73.418627935656431","98.051532905068242","119.34749911743377","92.646417128449798","89.858866308512589","114.45083480183173","80.031826401827047","96.96323504478417","57.244151491809561","82.57325558552111","93.300950956894198"
1992-06-01,,"166.16702817045925","103.19249066683244","88.354351883483815","93.848705274479187","77.415515947350258","76.545439637592665","89.516970720123766","86.471726901554106","62.650814606207668","50.92827147928314","71.041934944087416",,"85.762902557862773","105.04132779350859","73.610491189554025","98.203259506676275","119.4996209839086","91.011717438205935","93.678098001061315","119.91635971100875","85.290518440351349","96.565084933868491","57.855990626441731","87.29258542994144","94.558644253335089"
1992-07-01,,"169.50719123404244","99.495579405395645","89.758691006473384","93.569018080731823","76.818766844786822","77.414368520151854","90.390091794052879","88.872613939609153","64.168748043579114","51.068033000761162","71.390874491115468",,"84.252634279153796","105.78930941769279","74.475767099609456","98.568410244974501","121.92850310097339","91.365685452945655","94.519987530251257","123.22613156180925","89.094061519419597","98.696389359344408","58.715830550358461","90.475093789311131","95.229691729446756"
1992-08-01,,"172.65196691888548","99.992456814539452","89.246772216547129","92.675816402780342","78.799010291968642","77.393560912852749","90.92207285450209","93.247971650214311","65.146104661729851","52.297987961698823","71.847044207437406",,"87.774739983676227","107.05287119017953","76.004915921739808","99.010473197377905","121.21305374681857","89.894852904343523","94.853899766728048","128.95974422935794","93.804285869381701","100.83348668569847","60.000315445740895","95.363620688875528","96.964199148328959"
1992-09-01,,"176.08257784044579","97.261881893620796","86.210066424369231","93.75225622265134","80.79890308170036","77.887820750313381","92.210268989932572","94.193257491158548","58.442531118856643","54.739585803958903","72.730764457653066",,"91.722511240219134","107.82496407550248","76.512482008339873","99.091964575850525","121.82162918617404","81.717713449421396","89.266844241817708","128.59059164714668","97.067322723727386","103.47801476383272","60.270782466029679","96.397152619803251","96.706245628869311"
1992-10-01,,"178.71993464146087","105.578040642204","87.100514247014218","96.697020240714011","80.738269309710532","77.846821528547849","92.838452703377882","87.369386510144068","58.846731139260861","55.269995504178155","73.155264662559929",,"89.03728489551429","107.32686070101533","76.84976232589969","98.749170900394205","121.22936661558518","78.975006231635092","78.941591879359606","118.31631863979408","87.407504625694258","105.45014624175788","55.911966309734687","88.786280514772628","94.672855193162903"
1992-11-01,,"179.53882230077758","100.87779452734181","84.387959958466467","96.869163404239188","78.480110360954399","77.583767523538228","92.044274268789593","83.389263664840456","59.685658978858754","52.44053015559691","73.256485559748185",,"87.78699916097888","107.32786810688866","77.889806583089197","99.126323231994419","121.26759867164471","80.244903870979542","75.80326731255191","99.139770867058687","83.716455532141353","105.12819500914989","56.381935167819606","85.489991287233863","92.888711354870864"
1992-12-01,,"179.4114214054614","93.595859767385889","85.921220168350999","97.366690364832763","79.509027457567669","77.887513249505048","92.494197283753223","82.939973982013868","63.534101203817684","53.821871763084218","73.682843235073733",,"88.324340718432325","105.17990895491043","79.527418002138944","100.15578211476897","119.05520444510893","82.848494316765596","76.663241595916631","97.596521842669574","83.593802731967372","107.15055281168627","56.974051049915076","85.475552181186487","92.651839150649636"
1993-01-01,,"178.7463605193677","106.24652690297074","85.291966823037669","95.864414415815432","79.847790210176257","78.646953651039709","91.442854334639122","83.346065295878532","64.835111833571005","56.871109406596524","73.162811335526925",,"87.287987251305552","103.64308204284325","80.117069743071994","98.677449043490228","120.98645175955299","81.811510905534121","74.884979044902096","96.370609021937526","82.191874843923543","107.93772983273026","56.752893521232366","86.011664782544187","93.153379785587205"
1993-02-01,,"179.6546234733118","102.51119399849988","86.489992416591079","93.370345668253421","80.612485106868846","80.207049425278854","91.75513599854547","81.281079427609669","65.601821554509598","56.821702672987428","73.257304343425915",,"92.294270763128637","103.31018461348553","80.595971112740528","98.553884867821978","121.18506498965945","80.270360737378553","71.380617447544083","88.963301241644913","79.620304734429908","109.27161985984741","57.149622781091487","83.690556352469059","92.016590604751926"
1993-03-01,,"182.40754697184903","102.5832713644501","86.843510032826416","92.52395367910006","82.509680777933184","81.51574785707939","93.738578684698297","83.48146033810913","67.310059257379478","57.645698026088823","74.082748101350788",,"94.373170045407349","105.86413730878419","81.593441713769153","99.507242297382419","119.36088049990619","80.711900276198293","76.207316456288424","91.097822040018769","82.198988597023913","111.84372223090132","57.572240632047375","86.117905125290775","93.854747474683222"
1993-04-01,,"185.41950730244125","101.05274505290762","86.483718380248419","91.666732988750695","86.434481425847736","82.74734729578951","94.622443872700657","85.649423800205923","69.269411690032243","58.379300920207839","74.734558016558267",,"100.07984787815965","107.7639436320641","82.433617320058076","100.29494419761208","121.25310005753522","81.731053170851297","81.173357067201124","97.869443540108946","86.896935184898268","114.85676050139089","58.520705483741288","88.695379373429361","95.895108123935941"
1993-05-01,,"187.71646112055694","101.94782482658881","86.528342079609388","92.961510609324193","86.985118048028426","83.235133795613848","94.27437273283968","85.304505901903951","71.400154994196754","59.093414289573346","74.803070912952634",,"103.52815599971875","108.66243316925227","82.321739116796138","100.24765671817853","122.2222856972889","82.888280723086481","80.614042045087345","98.144419397456204","86.990864777431085","117.85994091068908","62.946945503217151","88.075864434043751","96.360931946881493"
1993-06-01,,"188.69693851635762","104.22496586076106","85.643751517261279","93.800710388791174","86.315975997500573","83.458870330589349","94.248790241996531","80.335197476889078","72.993063388030393","60.478985227981092","74.760352587878259",,"103.95509859551171","107.76898496163169","82.661303905827239","100.14692696975681","121.86736503288539","81.739827897082776","77.87553318171409","91.730580131450196","81.959886518688236","117.50825401560415","59.574792739870034","83.177581483808879","95.211017977800111"
1993-07-01,,"188.54210015792665","102.05942073420736","85.375685748393934","94.684858820477842","85.220137228440052","83.292452745008049","93.455259536872674","76.578485273776721","72.39384381134721","61.630312619398708","74.459441956307145",,"104.67806321224815","108.397404421098","82.785231427923591","99.933642792857128","121.8407991313851","83.640819783084581","75.845797855603394","85.008135724142576","80.826816393860739","119.37086666893151","59.576271726627624","80.649736384585637","94.281040980967532"
1993-08-01,,"186.18881901035965","102.83178441571472","82.01718659893794","95.715461675516849","85.486233938177605","82.428056902761895","92.370566589017116","74.789361838585748","71.343624938218753","61.244233268051659","73.72200089573829",,"105.24962588124727","107.45671796486307","82.292492298785618","98.483172822597979","120.9803219174125","82.245341236194264","76.003111401960908","85.457353795051901","83.28544755448489","121.38029518690003","58.661363389943766","83.127432432923541","94.418011297323972"
1993-09-01,,"188.0312229688318","112.90130169685416","81.291387693513002","96.520090609848836","88.032837530371296","82.645635920342926","92.929535146473526","78.909444247255479","73.340061119620785","61.279493707370321","73.995931626981658",,"104.57034055206242","107.67306756882617","82.950083489590384","98.363160891558209","120.82998437808713","81.759517289160272","77.1815038300428","87.384471317171133","86.335229551148558","123.67251271565841","58.945080423959276","85.843402597528453","96.140474157073172"
1993-10-01,,"189.86265817718891","110.34316604018626","82.631255166720692","99.287263781412761","89.097698188655869","83.017703041312274","93.756110649422723","76.835975566107862","75.079308312405487","62.096918907102705","74.603887797207051",,"101.9352486329952","108.1103341097988","83.633201541591333","99.611082439327291","123.69602433882261","82.942223494085738","76.172048137674963","86.81933239400891","83.141262612645122","124.37363003152045","61.168591554383731","83.520291027518226","95.741948306510579"
1993-11-01,,"191.34712730649866","110.74431222695428","82.660471544775817","97.161907003200525","90.217007480723638","83.841494900923777","94.352244662838459","77.406030564099751","76.318710820190688","62.538061392577809","75.195807177217787",,"101.46733087822784","109.52251611343561","84.749135211559192","100.33255054585585","126.256084555767","83.714913621858088","76.528131351493357","84.133745191161964","82.866402958702793","126.17355203026985","61.509483452154747","82.545760371764075","95.842250115178871"
1993-12-01,,"192.55520588740976","110.4908865018333","83.863511430280369","95.739710239535881","93.477327310916266","84.476470211419624","95.440492056907502","77.753301297905608","75.00945053831029","63.784880677004722","75.680476342252447",,"99.572727652453409","105.12294532326248","86.128378095958453","101.07477059138803","124.20513841426344","87.17096256185097","76.932601695309145","86.06243738469972","84.194175644543819","129.02982297581599","62.511677355719002","82.429184659900315","96.221458440396418"
1994-01-01,,"192.01359367381286","115.49213991170862","83.335825520494524","96.017024966938834","64.689640698167338","85.995344472582289","96.303096839658082","77.718629811075218","74.6287450631485","64.501772966678232","75.59855841061453",,"101.0463341886899","102.86524538169029","86.453800540422648","100.68912638139091","128.28778443936116","88.026077611334713","77.23265069335352","89.935663734227504","84.969123429027235","130.40516380926806","63.14444757792748","81.662445640309073","96.891819091486454"
1994-02-01,,"192.66433265655732","111.35951946048117","81.468295595061463","97.222077298342882","66.657348856383479","89.092465294758568","98.379655240544537","78.727733835433384","77.725213584893098","64.773509119904389","76.116895710049675",,"106.99744616892093","105.56382112286663","84.44492572645278","100.93846713516898","131.09892014524607","89.935719630808222","77.295907388601663","89.685582066552158","87.564312282358117","130.00669456611811","63.048675599001271","83.713003905881607","97.949673648103172"
1994-03-01,,"194.79798887660289","115.81747166818933","80.248026759972234","100.07046860128065","67.699830706685105","104.17341379122661","99.706444062158255","81.003592365136385","78.216767422748717","66.050705265825258","77.114645737083364",,"109.51268995674258","108.44972368983761","81.81487828654582","102.01064396513866","133.60476765149269","93.345983749326948","77.978869913441713","93.078296837630461","89.633486936013284","132.35678526134168","63.471765115253262","86.807945551072834","100.63097559523209"
1994-04-01,,"195.17016075211959","116.36797005666844","80.395643491034519","100.39319194783694","69.748451286063158","104.48715067931872","99.686409046602094","81.488410465718005","79.875263328177226","66.604028877833116","77.179100223751419",,"108.59801266643049","107.7882234607618","84.49901366545231","102.34285027675057","135.26070859028769","94.302052328675373","80.137788302497526","94.669217519946557","89.414481466541588","134.34065597210346","63.883136172477123","87.271514090196078","101.13835388682404"
1994-05-01,,"195.92768415332546","111.69287006221478","80.05809083303555","104.02958585127318","70.663815939003797","105.66863295045094","99.978666989416737","83.729588886049314","80.849093428288839","66.62582582759299","77.263405275578634",,"108.43330965058688","112.52535091974936","83.732778698014002","102.57799745955109","135.38657142298612","94.580443968653839","80.399312127346533","94.22241291250964","89.853458091125134","135.18987471371224","47.736082910262226","88.799757409416358","101.07403558550038"
1994-06-01,,"197.4419184525602","114.79274445553807","80.691291613900347","104.98632335304397","71.749014823719023","109.8416920666666","101.14168867224279","86.361974423874955","81.968429106523828","67.466528274958023","77.823276836553021",,"114.354603843009","111.76055935282179","82.549978222821309","102.9722469475727","136.85290997430397","95.588403888651627","82.311583993310052","95.718984255927325","94.053446539983184","136.58333492031315","43.647522459343541","91.796192894236825","103.01773527189663"
1994-07-01,,"196.57159480126023","128.70972953238061","79.854359419927931","102.61455042185219","71.22941701576211","109.8864484798181","100.9871495087032","85.142601657886829","80.101984452815955","67.129275511078859","76.978946806599652",,"111.57076777224277","111.32246867731794","81.552583744555207","101.67599602291982","136.7056952316282","94.703189178563164","79.987899485474401","93.300591540636404","92.068163546273368","136.39876296932323","53.548239591048045","90.722420574127682","103.07495073206925"
1994-08-01,,"195.83359626149172","130.34314730571089","80.152728292058839","104.48602544984479","73.892216816195742","110.22555483708558","101.36022549830707","85.301909076410325","79.11904061042344","67.656881200678598","76.841487440911777",,"111.58760324115757","112.66547413178952","81.999385026704061","101.27556569592576","138.13795670222143","93.472339700078621","80.402748784558668","93.207076649553883","93.333959832364457","133.66978225998815","56.013292024567562","91.115082977519677","103.25898284953843"
1994-09-01,,"195.56613789738245","140.85923683270912","81.35783946915754","107.35194344917824","76.447408378897094","107.14733749369798","100.50375592071694","86.94009732631244","80.024665071342227","66.699199235939133","76.419536104873174",,"112.24517183316864","111.77092111884134","81.317259362937236","100.44977831840424","136.8507162964749","93.187769244209917","82.220583720493892","96.505025593222115","95.956230183464839","130.83338833971862","57.683994002804027","92.493881910570849","104.43751228708423"
1994-10-01,,"195.1178250490463","145.44934061976079","80.089563938368784","107.7072389851438","76.913597596570469","108.19398762326814","99.8980023306205","88.998544690743714","79.595635551519294","67.046554879314911","76.051686465903742",,"113.41980489552981","111.92493152479553","80.680012041490514","99.993017145720344","137.31553628626426","93.776468446132782","83.760225690620643","99.87632731320646","97.29927568557774","139.2444572319292","60.272248628464538","94.29362696788813","105.29226564902137"
1994-11-01,,"193.15687273488615","145.98147192326482","78.216727212020942","105.71454265511196","76.642484914984337","109.29784757498808","99.145394250078425","84.785529554093657","79.674459411498233","66.147039179345299","75.217990712465948",,"109.95517650750344","110.90296056641436","79.655164239731235","99.134649782641148","137.86819131833633","96.347623446651355","79.791383613339036","93.922038420734268","91.139917956243067","139.62919595388951","62.054649823316382","89.742299863625476","103.60804949377702"
1994-12-01,,"193.32279623702283","144.91294399383139","76.693746028319708","109.16443182028803","78.207890761575698","110.48386687162714","99.79463859203527","85.530684896351147","81.880765207722604","66.533245044091629","75.119278068731077",,"108.58641999203599","110.97682915489222","51.988865934917449","99.004550011654402","138.75571207382325","96.342282474587464","80.065678185868904","94.899258292636233","92.207149755178918","141.7280064225701","64.153823911118948","91.086578141411977","103.27623754080537"
1995-01-01,,"195.36475546652329","153.22949336233415","76.517690502548987","108.25725317281943","80.370452028514521","108.65229355490786","100.80335681521041","87.392439911944535","80.379107584027167","66.865350213956646","75.2790234105819",,"109.69096716494099","111.35727674312703","50.346361474089839","98.358110889820225","139.75935654982683","96.07891473911377","81.475592437384563","95.35965354222165","95.35169719545452","143.05963768562967","66.044455207157469","93.519792578714814","104.51092633487029"
1995-02-01,,"193.87038335943109","153.06836417540634","77.129515270791003","107.04413707394525","80.557499126554447","111.92865771344958","100.53358344565096","89.088884602835464","79.420928194489477","67.116664017860103","75.003439354360964",,"110.21045951108236","111.35392539869801","50.808808292050138","97.608383883721032","138.84224209978541","94.700290224579135","81.084305289469995","95.92629179704754","98.249922321348222","141.9123022299313","67.089430639910773","96.332829430177057","104.87472430575718"
1995-03-01,,"192.83722824544242","145.18977249497883","76.909997478980486","109.87299956110689","80.236904084202493","111.73329704440719","103.37924256166049","94.816198922356861","80.830347332579379","67.848440977136747","75.18876665719452",,"119.48899061820912","111.92770270052536","46.03114802504497","97.800624333488301","140.23628856888539","94.645720881914414","82.815980685815802","96.155144789767832","106.8371051335142","144.35345897575496","69.195680246970412","101.94999055962376","106.62709021068892"
1995-04-01,,"190.75323670950598","144.84388856170264","78.152317628298803","110.60101550505216","81.216472552353736","112.99991690680928","103.71610795682101","94.566823062546476","80.470872694893615","67.223971284754455","74.282100723400333",,"125.89784769371657","113.12602357195358","57.672575181186531","96.483256292180599","139.19554250346664","94.954540549886971","81.762368007234031","97.176941239364709","105.22706858534264","143.73952038527617","70.897558819950646","100.77730482525669","106.64995395770502"
1995-05-01,,"190.29800602270643","150.1258218101618","77.603317573165654","116.83857224654589","82.529707135898931","114.55480663435698","103.88602430934783","94.69234814643535","81.141106553275719","67.487752013294568","74.2355650430396",,"126.81066801966617","113.76824551120508","56.119468977686715","96.502062177239736","140.12016251121514","95.074104932265016","81.244345083496896","97.069540250927773","104.27035947484129","143.47048358814894","74.146811074844337","100.0752266539905","107.18390660890402"
1995-06-01,,"189.79571035416848","151.40652910549124","77.34362372637905","118.60460526699428","81.941014472070549","115.23219201255527","103.78723006880342","94.775204366536727","78.549060295495053","68.035988152777449","74.338660866472495",,"124.776414398809","114.9139541292833","56.658976744886623","96.625411563598092","141.54456636018611","96.214902507650251","81.037129506761914","96.412997494638319","103.89041619800881","144.83799426429434","76.100465905045823","100.68670127916903","107.42877056630553"
1995-07-01,,"190.22359929419844","151.88822376529507","77.561605537368209","116.66950220244351","80.974854772196935","113.80359809253328","104.13248520020979","94.777468910173312","79.098778056425502","69.683560155420238","74.20523018553034",,"118.17108658606207","114.08829093906184","59.805123126439142","96.54153448274414","142.78279437124462","97.45997226798211","80.851865613799205","98.979657440661867","104.14731557037493","145.2938588354198","78.061812897803151","100.73895135381646","107.08023861356878"
1995-08-01,,"189.95647180504255","149.55024500933519","79.032990108497728","115.48352304860427","82.212463519929287","107.17548979924095","102.87864745039944","89.631189646052235","78.912042657050222","70.23589600837451","74.475811166232532",,"105.66595146227591","112.63405393620482","58.706913983190645","96.819375233289463","142.56071056195728","97.25761512326082","78.866071428234278","95.598648163276266","99.589333946995609","147.31747585010177","80.581897398210074","95.02497955911852","104.45128102521349"
1995-09-01,,"190.0760438895617","150.87773076602909","78.981569434760814","114.05318771453581","84.416481135759938","106.56986259956233","104.05838998773186","93.157145145082438","79.54066967627513","71.094542022811922","74.546388013918417",,"107.05207350652738","112.47635246665401","58.852602847616552","96.721352167771556","142.67354936160172","97.539504673993278","80.553436219406308","101.74388445047566","104.68125332713117","147.26351715580242","83.194362158457238","98.320316140841115","105.65661564483106"
1995-10-01,,"187.19378307315307","150.01843450236575","77.694742886620858","111.22861511747692","83.001714303253436","103.22456823577198","102.01500649611974","92.060413760177426","76.765593316362256","70.095482631046522","73.40599843015373",,"101.25845513085908","108.98641122332383","52.769117686350995","94.668206526109969","141.21066168900117","95.796515074966536","78.611138065051733","103.96628382038169","102.86351919087245","143.65726906881878","85.435250949438526","96.968523344040818","103.59592575297663"
1995-11-01,,"184.9899433919571","150.33815796193997","76.103136454564549","108.46314128490887","82.144007978485931","102.67658724859422","100.35968451034346","89.949677394727914","72.945021736886204","69.731829544545562","72.660566405135256",,"100.13931269196398","108.55320158376804","50.196444912694822","93.767865552975564","139.80680903729879","93.580490873138274","75.880574445080669","105.02352893159599","99.744056219911798","142.29775353974844","89.346983050390236","94.584678088792899","101.93315919145819"
1995-12-01,,"183.39575112942765","150.37166531396011","74.852286114598314","109.15403147924422","81.637717294799415","103.72105254714202","99.373790282476307","89.276985322004535","72.855115528596812","69.14233234516648","71.914617110365015",,"97.947083263058119","107.73528560730585","51.394946805095628","93.210588575497226","139.21786868840792","93.569286171615587","76.348373599848131","101.51189924645274","100.09806513861655","141.15678718575484","54.990509083453944","94.074373807596103","101.04911492619073"
1996-01-01,,"182.61029290671075","149.96498622723115","74.028798968927276","107.353375686226","82.568298907183802","101.39986833231914","98.404923036242607","85.093379338579183","73.147656202420151","69.700809947528072","71.811200119829991",,"93.133925794826055","106.68371050170562","54.656152601662498","92.534002222816","138.5609531471093","92.051819635145449","73.507465497115405","96.355670860235819","94.000690503211757","140.17227962130775","59.020713292843944","89.923595972784838","99.195168832886168"
1996-02-01,,"177.47958329613309","146.93653244945412","72.362850960162788","105.27702921194651","81.399009427440603","101.68501905243735","96.770479552762353","84.913638978768276","72.673510500706868","67.978054749927665","70.247818207940725",,"92.837841066113057","105.227635218938","53.465434293868839","90.227283081175628","136.49097962174915","91.133788708909051","73.262225772099768","97.065064179119091","93.280836904645639","136.00655697164379","62.138063251589564","89.630143903598864","97.863196190613351"
1996-03-01,,"177.62302591052017","147.69455331132528","73.574400154071341","106.9335237445673","81.852183543568145","103.61808887470002","97.785994927105392","85.517188340297523","73.409210805994505","68.887564889711143","71.051044561127483",,"92.211710733880238","106.15506396942311","54.918404010060854","91.042023213383715","139.1862919313952","92.96785935753087","73.606081148021843","98.707581003943645","94.846042505005229","136.90655850054836","66.385091484918178","89.916309784300125","98.814932897081022"
1996-04-01,,"179.44383859964466","150.49215874314274","74.637703239017171","110.41861691258725","84.769581803670576","105.69171739209891","99.965195678976897","83.780931663222987","75.455375722977308","69.852871210399726","72.054842972440653",,"95.036848736772839","109.53794030119982","58.165020921419341","92.14351748213987","140.47157203214212","94.337907198525514","73.936188201020556","98.944293539072618","92.047444019913186","139.70385550012901","45.280301991698806","87.823797342125928","99.624248747191132"
1996-05-01,,"179.30203678411903","151.30563903286833","74.371242733066566","111.07616188600578","84.751000281921321","105.92754592846447","99.376378146485564","83.547972651319498","74.300149979412339","70.380565373578364","72.200518321916491",,"95.416708039930541","109.83694240291562","59.188909753076736","91.983218922623976","140.65073228796791","93.070409086918488","75.273262301969623","98.90788816834899","90.224399080033109","139.99940870680089","50.498741578025523","87.739798213119514","99.767130690170831"
1996-06-01,,"178.3657131197059","151.64919396592956","74.26276046679672","110.82716368211148","83.51267679152744","106.91152290438809","96.086533249174721","83.767961106922542","73.911784591454861","71.091680370319708","71.867479388600785",,"90.111779263243378","109.68436257371079","58.254396186476718","91.416088943329427","139.53878491506285","92.250463283397579","75.714877942800669","99.585904385925176","90.655033354892069","138.0431817296012","54.015015441303269","87.979004423469249","99.231061947075489"
1996-07-01,,"178.72963024163403","151.62224865460533","73.490749342842093","109.80631262499604","82.275438576415027","109.49101352561073","95.900413521301076","86.229687292298678","73.890971509445322","71.993882141959233","71.762855761329718",,"92.281869308584476","109.51951012625096","58.862877897571266","91.360958947781128","139.05342012740218","92.071446220203029","75.591030791266505","99.73224686690159","94.808081075441535","136.44119238083744","56.157833095739861","90.754111643261282","99.997172075250575"
1996-08-01,,"177.43926412024192","150.77013701923738","73.358247538256109","109.99271954076515","82.996769374218502","111.21861425577424","95.02115742853924","85.122912662823424","73.470719702304251","72.579700679289331","71.436241595211584",,"89.994681555972761","108.83493722034751","60.213553047698142","90.938865894002433","137.69437551237723","92.323171641992317","75.3784493445349","98.586649344241437","93.603685772417023","137.06899075740688","57.634211814955009","89.529443541378186","99.480643874441043"
1996-09-01,,"178.17201621976659","150.30745929168225","74.001789410625094","110.11416525450922","84.983279103359649","114.99930576713227","95.211288449066515","83.695410682728607","74.756107334800475","72.297640538944862","71.82883316632487",,"88.207561668243343","108.90365607655275","60.95639945709712","91.400238064838433","138.1146892012826","91.3568803670357","76.155409020748948","99.077333543425482","89.44385072684814","139.45211016907425","60.155361938110985","87.213215610927421","99.234018338571431"
1996-10-01,,"180.59221525537976","151.16678825922938","75.964910502121555","109.76905972614927","85.519471324047146","119.55766865462293","94.853960554162157","85.473101675899471","75.936019834315431","72.952034418337007","72.668901338612514",,"87.487036046586056","108.7241000526268","59.256002151860407","92.599575808709218","138.42414902546923","90.64340155766611","79.93421873327992","100.96966874915276","90.389020377461279","140.90263026463793","63.375424202690546","88.863916645691148","100.40927157214756"
1996-11-01,,"178.69962575087419","149.4507761199454","75.191222298329251","109.32264732888379","84.558475891789371","120.74760381865688","94.300846205350311","83.598188085160672","73.038884720945447","71.879967671364852","72.155682908402213",,"86.516554545862718","108.55213701051645","59.973529433297273","91.855412037440544","137.19798408058713","89.556452139564257","82.072635052928376","97.774377368663892","86.646939359404342","139.41404814723978","64.65649794150039","86.818171722519054","99.531844888169502"
1996-12-01,,"178.58304929414183","149.58647181589302","74.212555582345161","108.92353432615501","85.208486600568946","120.62828837898054","93.123271901778409","82.867720645900107","71.654285888265946","72.246344159476962","72.314764115605811",,"84.968283538585879","108.90645245910828","62.181138657814564","92.813186129187258","137.53688197049365","90.486562127551537","83.302840083539778","95.323221159540665","83.707454031967686","139.40577434597623","66.199334438923373","86.039813471016274","99.350509982262579"
1997-01-01,,"180.12029632013906","150.9282939843792","75.87836666871965","111.18622472317033","86.275101742272838","115.56246037853337","92.320493962570154","79.530990933966791","75.10614770152047","73.732128681098814","72.82707541807352",,"81.697038484561986","111.71498306297421","64.124868161551319","92.924229002248708","138.06328314192422","89.895275341097147","78.643574823044773","90.693797380926213","80.138268366697233","140.76854049547759","68.416859928667805","82.451959770026335","98.251807757812188"
1997-02-01,,"180.81748394629309","150.95113011158907","74.954030040187874","113.96709239001198","87.031979658587986","118.11833232416019","92.559753990560338","76.925088743275623","76.525520435383697","74.106741596504293","73.05782265885631",,"81.760245429761966","112.49175356504426","65.663980300975467","92.926614213099072","140.5939542918766","89.637993301670278","80.021729661692049","87.31961812127301","77.048365251534065","141.10991605000081","68.899434102179228","79.888396100746277","98.11316915264608"
1997-03-01,,"180.70802333191176","151.30055480132461","74.4504009458403","114.28122797154801","87.152821769764259","122.82052719597799","89.853451473794294","77.397218454745428","77.179103918662506","74.568494499311555","73.559162298525379",,"80.184383434128833","112.95605422513297","65.87222543917332","92.991927187052994","143.96855159234764","91.174445671439727","80.921300715301285","87.112548238951746","78.823260962869838","141.52486804797422","70.933143386326265","80.951897817077153","98.742014926563527"
1997-04-01,,"179.1194874680705","151.19190791652508","73.367538175290122","112.78932267767733","87.135560372934904","123.75132099065542","90.274580259016744","75.68347178399712","76.934156401248629","74.202751977720922","73.245744356104623",,"79.532506468297228","110.62057556725723","65.915008777868593","92.480110757256796","142.98018692933078","90.341936477599376","80.417737613909949","84.775703493352765","77.401830805457891","140.25865433110428","71.653556349425784","78.121721349767896","97.76529931953057"
1997-05-01,,"177.34868078608321","148.85272064904149","73.618618455800359","112.06567039616678","85.960868071454726","123.08134442687088","89.568771510204925","76.708693623452803","76.590820060472041","73.362961011405261","72.536557474497286",,"85.888072480949148","110.13345017624377","66.06538398142149","91.892055611996071","140.3465052134986","90.199102803741084","80.342994364212103","84.931551912820268","79.719587204551928","138.97213292768717","72.84476883558888","78.891054440259083","98.057872351378379"
1997-06-01,,"176.44142557586844","148.5084089606234","73.201048813826361","112.26772757113555","84.502452643594594","122.03568152298841","89.442504386418847","74.381331520566079","75.573901543227848","73.105075637642386","72.09153008590765",,"86.797530525288707","108.6894291640228","65.74845769239819","91.297103005431552","140.37111078126992","90.846617863418061","81.231563265562471","84.584175068727149","76.499816027555966","137.97860820399063","73.408306276540145","76.329147579730446","97.476220454392617"
1997-07-01,,"175.28760068962634","146.36481417026087","72.545323463205449","111.7428191954416","82.612376008050248","119.88307359296654","88.434771504885532","69.92357132806606","75.391211060272411","73.032201150447207","71.550422375632536",,"82.991551717298421","103.49647225729878","66.997527932244466","90.663025300724968","137.7429691650878","90.798651503214032","78.964992040673721","81.344106904432962","73.245131510489003","137.01012013560197","73.091007775352736","72.087372999602351","95.607773869500207"
1997-08-01,,"175.0882186533405","144.5808744466031","72.107494271183725","112.5188952211472","82.972088508105386","114.95339277352214","87.849642354281968","71.487149150967213","75.054769466185135","72.34662449163018","71.484963382172324",,"81.939631384511713","92.040166565945654","67.874784493125588","90.411088163281661","136.38386709698264","90.751649330800674","78.402184518164432","82.604910480388924","74.674538494894364","136.18873154295841","75.352604591790268","73.575000521555765","95.55926498336801"
1997-09-01,,"177.52827646583455","146.43217126660741","73.423340082532661","115.13244038170482","85.883808414520374","110.59643882884359","88.268698110106641","73.789316593337588","77.267129358956993","73.140316430144978","72.696308782328273",,"82.491785257910095","86.718404855126849","69.130903518313715","91.797998640226268","137.75210944042726","92.678141759793007","79.413369402714949","87.001541573299392","77.318768480665611","138.75693180723744","78.820379834561379","75.911374685951031","97.192501741950466"
