"MES","BCMP01","BCMP02","BCMP03","BCMP04","BCMP05","BCMP06","BCMP07","BCMP08","BCMP09","BCMP10","BCMP11","BCMP12","BCMP13","BCMP14","BCMP15","BCMP16","BCMP17","BCMP18","BCMP19","BCMP20","BCMP21","BCMP22","BCMP23","BCMP24","BCMP25","BCMP26","BCMP27","BCMP28","BCMP29","BCMP30","BCMP31","BCMP32","BCMP33","BCMP34","BCMP35","BCMP36","BCMP37","BCMP38","BCMP39","BCMP40","BCMP41","BCMP42","BCMP43","BCMP44","BCMP45","BCMP46","BCMP47","BCMP48"
2011-04-01,"23402080.371929999","14491434.284136003","8754035.1806810014","5730973.4368850011","269.75061000000005","6155.9159600000003","36663317.911640897","17940222.960887998","10526594.496030999","7217437.3874070002","2.0856300000000001","196188.99182000002","17867011.932210002","9089616.5624700002","8290992.9638300017","11.383649999999999","486391.02225999994","856083.01854289998","369155.20077900001","486119.52665389999","763.51005000000009","44.781059999999997","31851132.525965896","20428070.848605897","15982195.219920002","1899594.9385728952","2443382.9686190002","102897.72149400001","1888493.321884","1888153.30672","0","0","340.01516399999997","8199667.6835459992","8161908.5779799996","0","37759.105565999998","0","1334900.6719300002","922184.64049000002","0","412716.03144000005","0","11247320.000649581","387183.66103000008","857778.27957300004","9188657.5312839784","16761897.679872669"
2011-05-01,"23750031.313169997","14280990.196601998","8665260.7502244972","5609616.2682975009","847.81789000000003","5265.3601900000003","36937514.361288399","18151526.932390999","10643223.897114502","7377874.1672364995","2.0856300000000001","130426.78241000001","18003155.310820002","9350146.4207000006","8162955.8923900006","14.231570000000001","490038.76615999994","782832.11807739991","289890.83722049999","492174.99957189994","721.09282499999995","45.188459999999999","33973615.778080426","21967771.051545128","16962603.063049998","1971261.9395099317","2937688.0554811005","96217.993504099999","1967253.7692584","1966914.2468699999","0","0","339.52238840000001","9095544.7109166998","9058062.2150100004","0","37482.495906700002","0","943046.24636019999","792583.90647000005","0","150462.33989019995","0","12572466.953086657","384343.27089810005","839276.99149079993","9095825.4969908167","18212275.576627381"
2011-06-01,"24643468.506499998","14810236.763961498","9023184.2904814985","5782693.9983599996","168.36051999999998","4190.1145999999999","38063191.773305304","18995634.976224001","11479125.763341501","7417516.444592502","2.0825900000000002","98990.685700000002","18251756.058559503","9692120.3534399997","8064843.4181394996","13.597630000000001","494778.68935","815800.73852180003","346029.54250349995","469047.91735629999","677.69059200000004","45.588070000000002","34867516.686594948","22233054.834617551","17544597.64593","1997436.9476034474","2601802.2475323998","89217.993551699998","2051446.6328984001","2051107.11051","0","0","339.52238840000001","9470394.1060515009","9432111.8305200003","0","38282.275531499996","0","1112621.1130275","907410.6018399999","0","205210.5111875","0","12172713.579131616","387810.81430209993","802761.96519870008","9447010.3298620936","17852179.114661779"
2011-07-01,"25057120.629689999","14756304.887801802","8719053.3091463","6033681.8726055007","164.60287","3405.1031800000001","38337241.618645199","18807077.4105682","11243834.2732323","7472582.2329858998","2.0795599999999999","90658.824789999999","18802381.7137818","10408726.722700002","7895344.3276417991","13.57882","498297.08461999998","727782.49429519998","274955.26194270002","452349.86492269998","431.39980980000001","45.967619999999997","34199764.02462206","21178368.930803262","16297739.089630002","2109353.255836857","2682743.6853348007","88532.900001599992","2012688.9365028003","2012349.9068900002","0","0","339.0296128","9742343.5965716001","9688250.5678899996","0","54093.028681599993","0","1266362.5607444001","901014.63364999997","0","365347.92709440005","0","11862105.26483191","388495.9626728","788423.32770120003","9439833.7771471217","17723438.1444305"
2011-08-01,"25377252.699349999","15219964.040960997","9316889.5476984996","5899435.1090624994","173.92525999999998","3465.45894","39420560.436382197","19382756.094649006","11978712.233428504","7328270.6769905007","2.0795599999999999","75771.104670000001","19258223.516810998","10977909.41436","7781618.2357909996","13.57977","498682.28688999999","779580.82492219994","306644.06100650004","472509.71611469996","380.64689099999998","46.400909999999996","36400419.362896442","22300033.010715351","17467583.468590003","2167619.1601243522","2579167.8398425002","85662.5421585","2088717.7789371999","2088379.2420999999","0","0","338.53683720000004","10455434.0792883","10406680.92444","0","48753.154848299993","0","1556234.4939555998","984012.03132999991","0","572222.46262559993","0","11288590.820184011","389406.13808310003","788204.59117130004","9458368.1537011769","18437539.882682621"
2011-09-01,"25704845.640889999","15061846.824841997","9313070.5075919982","5745199.0895100003","210.55326999999997","3366.6744699999999","40616342.968039699","19956403.281348001","12604021.293831998","7305083.4827359999","2.0795599999999999","47296.425219999997","19888398.618211996","11779041.680689998","7607589.8293719999","13.580729999999999","501753.52742","771541.06847970001","315765.45953800005","455390.46259969997","338.35279200000002","46.793549999999996","37296761.498113446","22748190.270608552","17729406.436599996","2203542.9914936526","2730724.0736665009","84516.768848399995","2111471.2561071999","2111132.7192699998","0","0","338.53683720000004","11028428.073784299","10975355.435289999","0","53072.638494300001","0","1408671.8976134001","977546.07248000009","0","431125.82513340004","0","11169280.805313719","389947.18819090002","808361.22497339989","9899374.5209932756","20509622.086804621"
2011-10-01,"26070208.207839999","15567041.571662998","9795498.4298854992","5767872.2942575002","247.38326999999998","3423.46425","40761873.768897191","19699102.505286999","12365994.615585502","7297879.2251514988","2.0795599999999999","35226.584989999996","20156204.996582996","12174516.000429997","7494589.5231929999","13.581689999999998","487085.89126999996","906566.26702720008","458249.70348949998","447973.33452470007","296.05869299999995","47.170319999999997","37737379.777934842","22869907.451312739","17736253.556699999","2203958.3171403422","2844881.2104603006","84814.367012100003","2095704.5557972","2095366.01896","0","0","338.53683720000004","11253558.587669399","11208519.048899999","0","45039.538769400002","0","1518209.1831555001","1166492.41824","0","351716.76491550001","0","10657118.436354334","394753.37776420004","785261.72285539994","9542363.5920674093","17466202.212261826"
2011-11-01,"26355467.03396","16553387.759698996","10720042.301718997","5830091.88564","336.90657999999996","2916.6657600000003","42205307.147121593","20304665.998927999","12885882.689058999","7388304.2350290008","2.0765500000000001","30476.99829","20807474.843760997","12891220.566169998","7457579.2633210002","10.72841","458664.28586","1093166.3044326","546404.59066099999","546460.79457560007","253.39521599999998","47.523979999999995","38550816.989897944","23126432.400389738","16834362.861970004","2249979.7539530355","3948653.0004735002","93436.783993200006","2518216.4823272","2517877.9454899998","0","0","338.53683720000004","11620581.377543103","11565039.686880004","0","55541.690663100002","0","1285586.7296378999","881473.70774999994","0","404113.02188790002","0","10804785.305191994","395902.34919670003","781883.64314589987","9778464.4241884891","19699025.760493264"
2011-12-01,"28585087.16164","16860561.027287494","11145822.478842497","5711529.4719449999","306.21055000000001","2902.8659500000003","44000830.704214096","21507281.129049998","13910788.4066025","7565299.9613575004","2.0765500000000001","31190.684540000002","21222748.304147497","13385582.496799998","7430663.1772274999","10.72939","406491.90072999999","1270801.2710166001","749996.67697250005","520545.58993410005","211.16267999999999","47.841430000000003","39173868.254439235","23002646.055203039","18851144.4342","408598.38376723439","3649905.6170518007","92997.620183999999","2955344.5290516","2955006.4849899998","0","0","338.04406160000002","11681798.2397804","11630367.55315","0","51430.6866304","0","1534079.4304042002","836491.20991000009","0","697588.22049420001","0","11486812.16855922","398900.66740600002","833803.55021539994","9897171.4302688129","18535364.822981291"
2012-01-01,"27904261.6435","16752598.378896004","11243206.421216002","5508361.5743700014","235.00534999999999","795.37796000000003","43990328.954936594","20734554.400031999","13111122.654075999","7601696.0483959997","2.0765400000000001","21733.621019999999","21964702.895303998","14420740.122649999","7257222.5493139997","10.73033","286729.49301000003","1291071.6596006001","758784.26905400003","532070.32435259991","168.93014400000001","48.136049999999997",,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,"27651922.542569999","17069924.085384499","11430063.505399499","5639350.3418650003","145.25601","364.98210999999998","44547763.951659106","20700785.335004002","13088580.060369499","7594228.816164501","2.0765400000000001","17974.38193","22610262.072400503","15289049.873040002","7068796.5165104987","10.731290000000001","252404.95156000002","1236716.5442545998","730554.02316550002","505987.4473911","126.69760799999999","48.376089999999998","40342262.319315761","23922305.880628157","19016123.556990001","55317.511933356","4757860.7117020003","93004.100002799998","3161048.5088016","3160710.4647399997","0","0","338.04406160000002","11313448.725441201","11275372.295990001","0","38076.429451199998","0","1945459.2044448","1024946.04209","0","920513.16235480004","0","11901153.275111495","400178.38176120003","752309.55301220005","9827278.4188618977","18816384.677239753"
2012-03-01,"27218263.037979998","17572881.008812997","11615634.357742999","5956660.773120001","248.01324","337.86470999999995","45831913.503041603","21343362.156896003","13633697.649403","7692783.7142930012","2.0765500000000001","16878.716649999998","23166243.041276999","16153687.827110002","6776893.4718569992","10.73227","235651.01004000002","1322308.3048686001","776795.23081700003","545380.04074960004","84.465072000000006","48.568229999999993","41276546.372442439","24273350.629244033","18341146.153220005","2062092.0096946273","3777096.0183266005","93016.448002799996","3209309.2675716006","3208971.2235100004","0","0","338.04406160000002","11891346.9706118","11853840.51997","0","37506.450641800002","0","1902539.5050150002","947570.45554000023","0","954969.04947500001","0","12409317.219589857","400710.4968662","743455.58493879996","10009239.333998753","19490335.395480286"
2012-04-01,"27420762.123630002","17720878.944411501","11252958.879666502","6467220.0767650018","148.7116","551.27638000000002","45843197.872174107","21395915.438458003","13708300.449586501","7673027.0249515017","2.0765400000000001","14585.88738","23154995.241383497","16513554.620279999","6434545.8154734997","10.733220000000001","206884.07240999999","1292287.1923326","756990.99408850004","535205.22454810003","42.232536000000003","48.741159999999994","41707014.487068027","23892477.987181827","18130035.114339996","2070282.3568394291","3599130.1752648004","93030.340737599996","3401423.1917216","3401085.1476599998","0","0","338.04406160000002","12415535.169905001","12380234.719510002","0","35300.450394999993","0","1997578.1382596004","937188.59369000013","0","1060389.5445696001","0","13392551.019101111","409037.48461020004","683187.19064679998","10202218.758379703","18140891.176862985"
2012-05-01,"27520156.490939997","18408074.669009201","11799842.7648452","6607423.7766140001","234.24633","573.88121999999998","46287200.577500597","21523995.125974398","13842903.708719201","7665540.5044251997","2.0765500000000001","15548.83628","23501349.4953508","17248678.915630002","6086019.7315807994","10.734170000000001","166640.11397000001","1261855.9561753999","748559.42853079992","513213.83643579995","33.786028799999997","48.905180000000001","43986770.277126737","25644944.65971674","19941563.507459998","2113632.7191559421","3496718.0923632006","93030.340737599996","3452643.5147516001","3452305.4706899999","0","0","338.04406160000002","12747108.637543999","12714164.434909999","0","32944.202634000001","0","2142073.4651144003","1370766.4973600002","0","771306.96775439999","0","12926189.801951051","408971.57402659999","745086.32393339998","9919507.5084162597","18201106.86601387"
2012-06-01,"28361012.891550001","18493423.341306899","12091501.388973901","6400636.6098629991","206.95705000000001","1078.3854199999998","47257830.425867103","22138435.527510799","14467622.120871902","7659059.5795689011","2.0765500000000001","11751.75052","23845991.9250881","17804699.821300004","5912712.6670080991","10.73512","128568.70166000001","1273402.9732681999","764656.11096309999","508721.47083350003","25.339521600000001","5.1950000000000003E-2","44002618.449012138","24888287.474927738","18102442.016459994","2121436.1135447426","4571379.0041854009","93030.340737599996","3585497.0112116002","3585158.9671499999","0","0","338.04406160000002","13447993.539242798","13421755.023789998","0","26238.515452800006","0","2080840.4236299996","982383.23575999995","0","1098457.1878699998","0","13892477.877352051","337482.00153459999","659724.09317020001","10128176.399311382","16462792.645249689"
2012-07-01,"28505503.54882","17359939.021284599","11231246.616932601","6128176.7665719995","229.64986000000002","285.98792000000003","47619882.727903597","22114217.411597203","14463657.773324603","7640165.7013625996","2.0765500000000001","10391.860359999997","24258732.3351954","18371321.187460002","5824121.7078654002","10.736090000000001","63278.703780000003","1246932.9811109998","752565.40473539999","494350.63121119991","16.893014399999998","5.2150000000000009E-2","43714860.115593724","23992715.586198721","17618857.491629995","2234912.0874245251","4045915.6664066003","93030.340737599996","3641511.6425016001","3641173.5984399999","0","0","338.04406160000002","13863793.089910002","13839640.353890002","0","24152.736020000004","0","2216839.7969834004","1080248.4131800001","0","1136591.3838034","0","13789388.703181364","266467.13645360008","701595.94041939999","10089014.34680176","16643791.692941517"
2012-08-01,"28584619.92594","18128077.998762302","11793155.283911301","6334428.7169110002","181.24844999999999","312.74948999999998","48008514.295410097","22387653.102113601","14820173.099777302","7557800.7080663005","2.0765500000000001","9677.2177199999987","24217579.6406027","18539001.491829999","5626777.9469827004","10.737050000000002","51789.464740000003","1403281.5526937998","911939.44333769998","491333.61050890002","8.4465071999999992","5.2340000000000005E-2","45729621.440038882","25273763.110563889","18400517.981770001","2247851.919301291","4534335.1747326003","91058.03476000001","3757659.8971916004","3757321.8531300002","0","0","338.04406160000002","14308701.624099601","14290184.99987","0","18516.624229600002","0","2389496.8081837995","1007778.3090899999","0","1381718.4990937999","0","13922352.437531941","267179.9200098","671170.08447759994","10444721.391712604","17440935.672142334"
2012-09-01,"29033313.723990001","18322599.893331151","12122692.25176565","6199236.9027155014","244.65213","426.08672000000001","48298975.23563835","22264440.420966797","14600592.40821865","7654579.6244881488","2.0765500000000001","9266.3117100000018","24571030.438966356","19005442.020480003","5524941.7567263497","10.738","40635.923759999998","1463504.3757051998","971705.52381884982","491794.57612274995","4.2232535999999996","5.2510000000000008E-2","47472924.472234584","26248016.719349384","17711568.404589999","2261254.0300541837","6184160.8475728007","91033.437132400009","3825980.7867415999","3825642.7426799997","0","0","338.04406160000002","14701612.419065401","14684226.31577","0","17386.1032954","0","2697314.5470782002","992579.58100000012","0","1704734.9660782001","0","13121130.054670636","269308.9050274","651368.16543140006","10215284.199626807","18257732.295975618"
2012-10-01,"29535500.9989","18841828.48532892","12188632.102880521","6652132.1250983998","224.31428","839.94307000000003","48727873.162052006","22276482.21123144","14635696.078740921","7632448.3061605208","2.0765500000000001","8335.7497800000001","24857896.031847082","19418998.574900001","5409645.4892870802","10.738960000000001","29241.2287","1593494.9189734799","1121890.6009930801","471600.88666751992","3.3786028799999999","5.271E-2","48350122.072824322","27228754.943946522","17263766.312059995","2268743.7351067266","7619615.7857388016","76629.111041000011","3929761.6537516001","3929423.6096899998","0","0","338.04406160000002","14574149.207517397","14559290.474339997","0","14858.733177400001","0","2617456.2676088","971685.37707999989","0","1645770.8905288002","0","13101846.867763178","272504.69562019996","681193.18718640006","10480625.565448547","20088015.817341577"
2012-11-01,"30131992.33729","19383916.167616691","12779846.970445387","6603549.488501301","207.34025","312.36841999999996","50130499.50504905","23152377.637506079","15637796.613843191","7506041.2757828878","2.0765500000000001","8537.6713299999992","25297918.517127808","20004782.101309996","5286118.6772378106","10.739930000000001","7006.9986500000014","1680203.3504151602","1204929.7221373101","475271.04142569005","2.5339521599999997","5.2900000000000003E-2","52355660.067910418","30171107.47280062","16041261.530149998","2321350.8295284235","11731518.656751398","76976.456370800006","3990290.6835316001","3989952.6394699998","0","0","338.04406160000002","15088605.822361602","15038513.275320001","0","50092.547041600003","0","3105656.0892166002","1091202.82858","0","2014453.2606366004","0","12755679.061988825","275834.39311459992","669851.77181599988","10702647.490278881","19616364.437074088"
2012-12-01,"32665086.16045","21440488.961334456","14782206.04646026","6657825.920084198","140.69821999999999","316.29656999999997","52550801.198052704","25090566.026070721","17461211.554905463","7620703.3923452608","2.0765500000000001","8649.002269999999","25706485.60722854","20529725.093180001","5169822.3453585394","10.740890000000002","6927.4277999999995","1753749.56475344","1282301.2012915399","471446.62107046001","1.6893014399999999","5.3090000000000005E-2","51818463.159445457","29543031.190223657","15250272.763109999","2333854.4345238516","11881927.536219003","76976.456370800006","4092845.4524016003","4092507.4083400001","0","0","338.04406160000002","15063996.548823001","15029821.307870001","0","34175.240953","0","3118589.9679971999","1079008.5773699998","0","2039581.3906272","0","12022276.746786758","278055.89879540005","682832.6243114","10814208.171177555","20051032.728576086"
2013-01-01,"31825354.411959998","20320031.828172233","13467935.653955132","6851563.534327101","177.41754","355.22235000000001","53536259.897396341","25103291.723565355","17333689.778107729","7761179.9961576285","2.0765500000000001","8419.8727500000005","26559008.662829269","21419518.018130001","5132579.4659592696","10.741850000000001","6900.4368900000009","1873959.5110017199","1393018.3752057699","480940.23785522999","0.84465071999999997","5.3290000000000004E-2",,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-01,"31105858.64638","21047754.561971113","13847805.302957566","7199302.6303035477","136.71720999999999","509.91150000000005","53930004.338238172","25140047.483702675","17335073.029058859","7796467.6059738165","2.0765500000000001","8504.7721200000015","26880653.990989637","21849946.50403","5023778.7387696356","10.742810000000002","6918.0053800000005","1909302.8635458597","1428081.5890028849","481220.79871761496","0.42232535999999998","5.3499999999999999E-2","50234253.171375304","28856547.230059303","16493565.750020001","2476522.4783451003","9814106.8484796025","72352.153214599995","4153734.7178816004","4153396.6738200001","0","0","338.04406160000002","13720145.434208801","13704128.61648","0","16016.817728800001","0","3503825.7892256002","1070392.8825599998","0","2433432.9066656004","0","11759719.693018729","284679.66162300011","655692.55002239987","10544304.115932751","20767321.237580098"
2013-03-01,"30802190.48116","20929842.780142888","13827981.538230048","7101172.0644628396","95.130049999999983","594.04739999999993","54353672.901680544","24965718.011570148","17117053.045013092","7840069.4368670536","2.0765500000000001","8593.4531400000014","27447993.611109711","22504323.906280003","4936933.6792997085","10.74377","6725.2817599999998","1939961.2790006879","1475153.1839943079","464807.70345609199","0.33786028800000001","5.3690000000000002E-2","52068429.56889382","29596985.786701225","17092090.336640004","2491661.8368752236","9940877.3439713996","72356.26921459999","4200639.5621215999","4200301.5180599997","0","0","338.04406160000002","14530993.167846801","14515291.51018","0","15701.657666800002","0","3739811.0522242002","1086383.14194","0","2653427.9102842002","0","12431593.433175147","284393.11291959992","638737.3717584","10767957.166475832","19415668.143983852"
2013-04-01,"30829345.512419999","20211715.073978785","13006230.722176297","7204795.7496424848","98.421330000000012","590.1808299999999","54805266.021131724","25272337.025758874","17347597.134495206","7915789.8118036706","2.0765500000000001","8948.0029099999992","27470804.480599746","22697907.210440002","4766101.6122197444","10.744729999999999","6784.9132099999988","2062124.5147731018","1609926.3923650193","452197.77285033051","0.29562775199999997","5.3929999999999999E-2","53121103.729413539","29511238.620196935","16081858.49595","2500751.9852071321","10855659.549175002","72968.5898648","4287788.7701716004","4287450.7261100002","0","0","338.04406160000002","15151441.283771997","15134808.962009998","0","16632.321762","0","4170635.0552730002","1356576.1661699999","0","2814058.8891030001","0","13895672.452288011","287328.95321879996","612082.58293180005","10942880.960721897","19416221.449107796"
2013-05-01,"31213303.970259998","20538539.75506467","13218986.440122541","7319145.7926421296","101.89207999999999","305.63022000000001","55571551.185922913","24857086.715877607","16896131.337757319","7950313.6751002902","4.0710000000000003E-2","10641.662309999998","28401484.707819786","23822547.981559999","4572377.9193997821","24.465689999999999","6534.3411700000015","2312979.7622255161","1677019.4118257309","635960.04285456904","0.25339521599999998","5.4150000000000004E-2","56025125.455432899","31525789.188613903","16944090.631670002","2549467.6971195019","11960678.85063","71552.009194400001","4377783.9775616005","4377445.9335000003","0","0","338.04406160000002","15833349.382541999","15819136.394129999","0","14212.988412000001","0","4288202.9067154005","1359328.8641300001","0","2928874.0425853999","0","14063253.981751753","286643.52020200004","643073.40412259998","10994958.782655213","18592589.443359539"
2013-06-01,"31641167.20555","21716306.555400554","14539935.476648781","7175682.7593517751","229.60497999999998","458.71441999999996","56423763.861444086","25554803.237006344","17521366.662139434","8023481.8230869099","4.07E-2","9954.7110800000028","28494524.346049815","24153599.032759998","4334461.3223798173","9.8918300000000006","6454.09908","2374436.2783879298","1735770.9505764425","638665.06229880755","0.21116267999999999","5.4350000000000002E-2","56051459.220914438","30632809.383822236","15303942.452160001","2559836.0322566326","12697339.327215601","71691.572189999992","4484739.5674516009","4484401.5233900007","0","0","338.04406160000002","16146385.269730199","16132483.599299999","0","13901.670430200002","0","4787524.9999104002","1644950.9041499998","0","3142574.0957604004","0","13656842.810599208","288076.89797680004","574682.62314280006","11373026.294767326","17517877.063317414"
2013-07-01,"31888061.63304","20878426.307866443","13673737.663155025","7204147.9521714188","229.12437","311.56817000000001","57305339.528275266","26543478.670625076","18470112.699801546","8063655.2540035276","4.07E-2","9710.6761200000001","28417554.528019849","24363234.339779995","4047526.347389854","9.8926599999999993","6783.9481900000001","2344306.3296303442","1695051.606727154","649254.49939304602","0.168930144","5.4580000000000004E-2","55261747.537171334","29197506.618908733","11951266.106740002","2677567.8442613324","14496640.376050001","72032.291857400007","4575910.9750915999","4575572.9310299996","0","0","338.04406160000002","16442200.081082601","16428600.8177","0","13599.263382600002","0","5046129.8620884009","1809249.9379700001","0","3236879.9241184006","0","12755133.16390972","289282.59206960001","553557.11168000009","12829290.970865063","15633304.207876956"
2013-08-01,"31958471.105610002","20632841.541912336","13728666.658971271","6903615.1498910636","248.96156999999999","310.77148","58203240.758816443","27140603.221803803","19079207.497293659","8051708.6508601457","4.07E-2","9687.0329499999989","28814608.192079887","24979999.075270001","3828102.1289998903","16.773790000000002","6490.2140200000013","2248029.3449327578","1643699.1818878655","604329.98155728448","0.12669760799999999","5.4790000000000005E-2","58188320.890743382","30829177.815432776","14262582.387619998","2688619.8116823761","13806480.2534546","71495.362675800017","4678512.3333316008","4678174.2892700005","0","0","338.04406160000002","16738864.000559","16724422.907200001","0","14441.093358999999","0","5941766.7414200008","2073132.1605600002","0","3868634.5808600006","0","12090642.370787125","221167.34907460003","592991.11915419996","13293553.707180653","17172969.511377327"
2013-09-01,"32333088.900520001","21608817.05673822","14220856.28053751","7387327.8464107085","316.28082000000006","316.64896999999996","58966595.217747629","27003555.922522534","18926947.362585772","8067561.5641867621","0","9046.99575","29500845.234239925","25851550.416989997","3642838.6676599272","9.4341399999999993","6446.7154499999997","2462194.0609851717","1694790.837148577","767403.08433152293","8.4465072000000002E-2","5.5039999999999999E-2","61678904.764397882","34261084.086170889","14366558.610009996","2704753.1282388959","17119022.1571366","70750.190785400002","4772329.5894416003","4771991.54538","0","0","338.04406160000002","17316814.849716198","17302548.933179997","0","14265.9165362","0","5328676.2390691992","1781289.5330899996","0","3547386.7059792001","0","11458739.879597001","219956.50878960005","577674.62071280007","13451339.290126188","13858627.965091426"
2013-10-01,"32726848.775180001","22536683.233544108","14916130.473043755","7619926.8625703538","304.93252999999999","320.96539999999993","59959618.94112882","27650180.923171271","19507473.025257889","8134031.1784533821","0","8676.7194600000003","29745252.290749967","26145252.041830003","3593422.1713599632","9.434899999999999","6568.6426600000004","2564185.7272075857","1808393.8707092884","755791.75892576145","4.2232536000000001E-2","5.534E-2","61890540.067853659","34163187.545644455","14940835.356799999","2717777.8085060543","16433194.039968602","71380.340369800004","4850109.0486316001","4849771.0045699999","0","0","338.04406160000002","17699340.589611001","17685372.622220002","0","13967.967391","0","5177902.8839666005","1724406.9702399999","0","3453495.9137266008","0","11747860.063448483","222797.27164160003","567351.02123459999","13019146.113697771","13739306.141636176"
2013-11-01,"33376522.949069999","23046112.89469","15357196.780200001","7688429.17631","106.38019","380.55798999999996","59790095.348829992","27313189.516140003","19193281.59392","8111693.5490000006","0","8214.3732199999995","29789629.538739994","26309785.854149997","3473498.3098599999","9.435649999999999","6335.9390800000001","2687276.2939499998","1924555.3343399998","762720.90395000007","0","5.5659999999999994E-2","62690494.260633975","34161169.945741579","14602009.13738","2777919.5138485814","16709860.9541432","71380.340369800004","4924918.5590316001","4924580.5149699999","0","0","338.04406160000002","17674606.327551201","17660038.840270001","0","14567.487281200001","0","5929799.4283095989","1887121.1604099995","0","4042678.2678995994","0","12697512.624442995","223502.04505020002","500953.35941280005","13211657.604001004","14171634.687702127"
2013-12-01,"37001012.189350002","24804823.610539999","17406162.680769999","7397577.868280001","186.60693000000001","896.45456000000001","63961267.361079998","30886096.137539998","22536506.4538","8341362.3910299987","0","8227.2927099999997","30393690.143499997","26975309.936109997","3412161.4070100002","9.4364100000000004","6209.3639699999985","2681481.0800399999","1950429.3327100002","731051.69134000002","0","5.5990000000000005E-2","62590054.533375271","34084626.017019875","14967934.653489999","2797562.0635642735","16249063.830270402","70065.469695199994","5009246.5047515994","5008908.4606899992","0","0","338.04406160000002","17385968.841037799","17371834.865899999","0","14133.9751378","0","6110213.170566","1873384.9920599998","0","4236828.178506","0","12703329.185987111","227314.62434380001","652636.41115459998","14972819.840169342","13099118.881435763"
2014-01-01,"35908594.242320001","24099986.127379999","16780823.89579","7318657.0422299989","186.92646999999997","318.26288999999997","63598211.140410006","30463638.480519999","22126349.259349998","8329534.9623999996","0","7754.2587700000004","30437772.360450003","27053441.081650004","3378490.1458800002","9.4371799999999997","5831.6957399999992","2696800.2994400007","1951472.0807200002","745328.16243000014","0","5.629E-2",,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,"35170474.726609997","23942014.518879998","16815714.730270002","7125712.8852799991","189.83463999999998","397.06868999999995","63255871.420469999","29939723.421409998","21525247.610199999","8406718.8027199991","0","7757.0084900000002","30626556.601310004","27290252.79682","3330471.7063600007","9.4379400000000011","5822.6601900000005","2689591.3977500005","1947884.2773400003","741707.06384000008","0","5.6570000000000002E-2","58575627.786591649","32413183.051812842","15920770.763980001","2953693.5667632408","13470147.487519201","68571.233550400008","4865662.8968115998","4865324.8527499996","0","0","338.04406160000002","14124996.607954402","14111672.673210001","0","13323.9347444","0","7171785.2300128005","1761077.3646500004","0","5410707.8653628007","0","16749690.605992384","228730.38132760001","631655.26108700014","15677702.43253386","13154499.289658591"
2014-03-01,"34508930.251169994","24760800.743649997","17370853.505919997","7389247.8959600003","330.91789000000006","368.42387999999994","63584446.766860001","30256664.003329996","21756562.586389996","8492226.4615099989","0","7874.95543","30647850.281350005","27350806.381240003","3291255.5860699997","9.4387000000000008","5778.8753399999987","2679932.4821799998","1934233.26978","745699.15555000002","0","5.6850000000000005E-2","59519955.507468387","33060671.190699186","17103312.009520005","2974351.2734573828","12914686.650787801","68321.256934000005","4928448.9497016007","4928110.9056400005","0","0","338.04406160000002","14475602.155653998","14462237.552359998","0","13364.603294000002","0","7055233.2114135996","1885341.5109800003","0","5169891.7004335998","0","17220268.472765662","232355.02633380005","624773.38015660003","15907820.824617323","14155253.22887003"
2014-04-01,"34555717.83557","24160368.374849997","16674531.424789999","7485294.3746800013","174.49986999999999","368.07551000000001","65160446.315849997","31785045.826780003","23193763.296580002","8582802.5281499997","0","8480.002050000001","30685789.610829994","27445374.354979996","3234480.0137100001","9.4394500000000008","5925.8026900000004","2689610.87824","1923355.44242","766255.37867999997","0","5.7140000000000003E-2","61186399.019879639","33693191.81059923","17943600.856769998","2989085.602382435","12696970.562237998","63534.789208800001","5124079.0275116004","5123740.9834500002","0","0","338.04406160000002","15102559.080212003","15089353.966430003","0","13205.113782000002","0","7266569.1015568003","1906724.2335399999","0","5359844.8680167999","0","16911638.464415751","234827.82069120003","611497.5621184","16137519.03278555","13975916.254492093"
2014-05-01,"34634109.01833","24602714.631659999","16801159.185909998","7801112.8294900004","88.498739999999998","354.11752000000001","64795790.199349992","31238067.363669995","22584588.586479995","8643165.1373299994","0","10313.639860000001","30870869.594899997","27783521.411709998","3082093.5110300002","9.4402299999999997","5245.231929999999","2686853.2407800001","1935051.8384999998","751801.34486000007","0","5.7419999999999999E-2","62989842.625837997","34172829.337392993","18530731.671970002","3042722.613391798","12538327.246062398","61047.805968800007","5179782.6791343996","5179714.4973200001","0","0","68.181814400000007","15716316.288592001","15703111.174810002","0","13205.113782000002","0","7920914.3207185995","1863320.0691300002","0","6057594.2515885988","0","15962989.081558678","234402.67402860007","596152.88381839998","17115248.312942728","14201800.344985846"
