"MES","STCL01","STCL02","STCL03","STCL04","STCL05","STCL06","STCL07","STCL08"
2004-07-01,"7.9080000000000004","0.15070731120427894","7.9279999999999999","0.15032654968987202","7.9080000000000004","0.15070731120427894","7.9379999999999997","0.15013688951690529"
2004-08-01,"7.9215999999999998","0.17197774405663946","7.9416000000000002","0.17154389505549261","7.9215999999999998","0.17197774405663946","7.9516","0.17132779037540846"
2004-09-01,"7.9444999999999997","0.28908301353260946","7.9645000000000001","0.28835499143748944","7.9444999999999997","0.28908301353260946","7.9744999999999999","0.28799235374012966"
2004-10-01,"7.9720000000000004","0.34615142551450706","7.992","0.34528218971687785","7.9720000000000004","0.34615142551450706","8.0020000000000007","0.34484920684683118"
2004-11-01,"7.9965000000000002","0.30732563973907556","8.0165000000000006","0.30655655655655867","7.9965000000000002","0.30732563973907556","8.0265000000000004","0.30617345663583873"
2004-12-01,"8.0173000000000005","0.26011379978740923","8.0373000000000001","0.25946485373915529","8.0173000000000005","0.26011379978740923","8.0472999999999999","0.25914159347162347"
2005-01-01,,,,,,,,
2005-02-01,"8.0455000000000005","0.19676949325628801","8.0655000000000001","0.19628060673069214","8.0455000000000005","0.19676949325628801","8.0754999999999999","0.19603707334019393"
2005-03-01,"8.0542999999999996","0.10937791311911305","8.0742999999999991","0.10910668898393983","8.0542999999999996","0.10937791311911305","8.0843000000000007","0.10897158070708457"
2005-04-01,"8.0719354838709734","0.2189573752029883","8.0919354838709658","0.21841501889905413","8.0719354838709734","0.2189573752029883","8.1019354838709745","0.21814484706126347"
2005-05-01,"8.08","9.9908084562128074E-2","8.1","9.9661152082930471E-2","8.08","9.9908084562128074E-2","8.11","9.9538143016308922E-2"
2005-06-01,"8.08","0","8.1","0","8.08","0","8.11","0"
2005-07-01,"8.08","0","8.1","0","8.0803272088312426","4.0496142480472841E-3","8.1125884488472657","3.1916755206728986E-2"
2005-08-01,"8.0632000000000001","-0.20792079207920811","8.0947999999999993","-6.4197530864196217E-2","8.0620091335493544","-0.22669967203640118","8.1033529391063794","-0.11384171401174203"
2005-09-01,"8.0299999999999994","-0.41174719714258678","8.09","-5.9297326678853235E-2","8.021145608859845","-0.50686527406003101","8.0779439955790888","-0.31356086447460463"
2005-10-01,"8.0239999999999991","-7.4719800747202747E-2","8.0839999999999996","-7.4165636588385819E-2","8.0083060799429706","-0.16007101158582726","8.0672067335325526","-0.13292072899258045"
2005-11-01,"8.0160999999999998","-9.8454636091716008E-2","8.08","-4.9480455220185515E-2","8.0033683698076281","-6.1657360321298871E-2","8.0601020713674956","-8.806842814037541E-2"
2005-12-01,"8","-0.20084579783186118","8.08","0","7.9903000000000004","-0.16328587169531783","8.0525145817256885","-9.4136396470223538E-2"
2006-01-01,,,,,,,,
2006-02-01,"8","0","8.08","0","7.9828000000000001","8.5255767301917196E-2","8.0606000000000009","3.1024683237990125E-2"
2006-03-01,"7.993571428571431","-8.0357142857112596E-2","8.0736000000000008","-7.9207920792068176E-2","7.9763000000000002","-8.14250638873526E-2","8.0554000000000006","-6.4511326700245064E-2"
2006-04-01,"7.9743000000000004","-0.24108658743635658","8.07","-4.4589774078485078E-2","7.960403576389159","-0.19929570867245339","8.0480846510051016","-9.0812982532195718E-2"
2006-05-01,"7.9688999999999997","-6.7717542605627568E-2","8.0690000000000008","-1.2391573729853E-2","7.9536559841877947","-8.4764448644003565E-2","8.0452356156948195","-3.5400165801269257E-2"
2006-06-01,"7.96","-0.111684172219495","8.06","-0.11153798488040545","7.9446543408285848","-0.11317617177691863","8.0256645741235122","-0.24326250350117373"
2006-07-01,"7.96","0","8.06","0","7.9448999999999996","3.092131650750396E-3","8.0298999999999996","5.2773522209537127E-2"
2006-08-01,"7.96","0","8.06","0","7.9436415143817971","-1.5840169394232273E-2","8.0332878113542669","4.2189956964189257E-2"
2006-09-01,"7.9554545454545424","-5.7103700319816042E-2","8.0558064516129075","-5.202913631628947E-2","7.9391560346035135","-5.6466291563672666E-2","8.0169662665899342","-0.20317390771514843"
2006-10-01,"7.95","-6.8563592732218126E-2","8.0500000000000007","-7.207784407163853E-2","7.9348061751033097","-5.4789948468636496E-2","8.0102314013354015","-8.4007653650730596E-2"
2006-11-01,"7.95","0","8.0500000000000007","0","7.934210206300131","-7.5108174040661169E-3","8.0107714944406911","6.7425406112375796E-3"
2006-12-01,"7.95","0","8.0500000000000007","0","7.9359638522879052","2.2102338382490316E-2","8.0134437012696491","3.3357671365519259E-2"
2007-01-01,,,,,,,,
2007-02-01,"7.9154838709677398","-0.28364989962538223","8.0154838709677367","-0.28508321347858745","7.9017316065767025","-0.25446865938520968","7.9811782830021212","-0.23557001254044252"
2007-03-01,"7.9050000000000002","-0.13244763224383727","8.0050000000000008","-0.13079523502890211","7.8872195203188253","-0.18365703848759463","7.9834783546217354","2.8818697416044259E-2"
2007-04-01,"7.8899999999999935","-0.18975332068319473","7.99","-0.18738288569645212","7.8731126350651914","-0.1788575202869902","7.9534585846607602","-0.37602369077128772"
2007-05-01,"7.8899999999999944","2.2204460492503131E-14","7.99","0","7.8730149255346493","-1.2410533809292801E-3","7.9568474535039648","4.2608744449124103E-2"
2007-06-01,"7.8770967741935509","-0.16353898360511598","7.9770967741935479","-0.16149218781542629","7.8588103894546935","-0.180420540470283","7.9448890676275195","-0.15029050068289251"
2007-07-01,"7.86","-0.2170441050002303","7.9599999999999946","-0.21432326418381331","7.8417076420813805","-0.21762514332018812","7.914229287015714","-0.38590571058736423"
2007-08-01,"7.81","-0.63613231552164251","7.91","-0.62814070351752127","7.7892824188978631","-0.66854345477234123","7.8818573471430131","-0.40903464757852115"
2007-09-01,"7.7377419354838697","-0.92519928957912612","7.8377419354838747","-0.91350271196113386","7.7158067597754103","-0.94329175874007243","7.8023914045076594","-1.0082134087869288"
2007-10-01,"7.71","-0.3585275357485096","7.81","-0.35395316294197787","7.6884750877972836","-0.35422960720860042","7.768312816693995","-0.43677106218967809"
2007-11-01,"7.6983870967741899","-0.15062131291582181","7.7983870967741939","-0.14869274296805957","7.6754190349369766","-0.16981329471990048","7.7566008738998944","-0.15076559184037386"
